,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
149123,14-May-2015,05:53:00,9,,32,13,0,6,,,,,,,,,,,,,,15,25,27269,,,,18,11066,,,,12,14350,,,,21,27245,,,,29,1043,,,,22,30638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149123,14-May-2015,11:53:00,7,,33,,1,9,,,,,,,,,,,,,,15,19,25996,,,,32,8987,,,,4,7125,,,,23,14524,,,,11,6023,,,,27,31341,,,,1,17532,,,,31,6756,,,,3,13961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149123,19-May-2015,02:25:00,5,,35,13,0,6,,,,,,,,,,,,,,15,29,27140,,,,18,29707,,,,31,9610,,,,14,32110,,,,12,31712,,,,21,10217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149123,19-May-2015,09:07:26,1,,36,,0,9,,,,,,,,,,,,,,15,11,644,,,,4,25929,,,,1,20392,,,,7,12935,,,,16,11425,,,,19,20264,,,,23,10452,,,,3,16308,,,,32,14946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149123,19-May-2015,15:09:56,1,,37,,0,9,,,,,,,,,,,,,,15,17,26268,,,,6,9200,,,,10,22302,,,,9,9698,,,,30,20459,,,,7,25117,,,,28,5868,,,,2,10518,,,,5,27635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149123,19-May-2015,21:20:10,1,,38,13,0,5,,,,,,,,,,,,,,15,5,22462,,,,20,6251,,,,24,4717,,,,12,7054,,,,2,19320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149123,20-May-2015,04:05:00,3,,39,,0,9,,,,,,,,,,,,,,15,26,19018,,,,31,18855,,,,8,14050,,,,16,18625,,,,27,26862,,,,14,23426,,,,29,23597,,,,32,5579,,,,22,24674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149123,22-May-2015,07:25:29,1,,47,,0,9,,,,,,,,,,,,,,15,16,24606,,,,27,32700,,,,7,32616,,,,11,12860,,,,8,9464,,,,19,17544,,,,22,16410,,,,26,22304,,,,4,19363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149123,22-May-2015,13:33:00,2,,48,20,0,8,,,,,,,,,,,,,,15,17,11630,,,,10,26170,,,,28,16222,,,,23,15791,,,,9,15310,,,,6,5839,,,,30,11196,,,,7,4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149123,23-May-2015,01:48:26,1,,50,,0,9,,,,,,,,,,,,,,15,29,23312,,,,22,1202,,,,14,15710,,,,31,6532,,,,8,15370,,,,25,16041,,,,26,7728,,,,18,20447,,,,32,28804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
