DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
149131,149131,Mk10,Strong,03-May-2015,18:28:13,03-May-2015,18:28:14
149131,149131,Mk10,Strong,25-Sep-2015,03:50:34,25-Sep-2015,03:50:36
