DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
149131,149131,,Mk10,18:00:00 03-May-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,00:00:00 04-May-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,18:00:00 14-May-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,00:00:00 15-May-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,00:00:00 20-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 20-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,12:00:00 20-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 21-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,18:00:00 21-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 23-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 23-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 24-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 24-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,12:00:00 25-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,18:00:00 25-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 27-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,18:00:00 27-May-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,18:00:00 28-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,12:00:00 29-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 30-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,18:00:00 30-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 31-May-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,18:00:00 31-May-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 04-Jun-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,00:00:00 05-Jun-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,12:00:00 05-Jun-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,18:00:00 05-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 06-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,18:00:00 06-Jun-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,18:00:00 09-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 11-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 12-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 13-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 13-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 14-Jun-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,18:00:00 14-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 15-Jun-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,18:00:00 15-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 16-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,18:00:00 16-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 20-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 21-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 21-Jun-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,12:00:00 22-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,18:00:00 22-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,00:00:00 23-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,18:00:00 23-Jun-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,06:00:00 24-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,18:00:00 24-Jun-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,12:00:00 25-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 26-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,12:00:00 28-Jun-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 29-Jun-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,06:00:00 02-Jul-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,18:00:00 02-Jul-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,18:00:00 04-Jul-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,06:00:00 05-Jul-2015,,,,0.000000,0.000000,Fast-GPS,,,
149131,149131,,Mk10,18:00:00 05-Jul-2015,,,,0.000000,0.000000,Status,,,
149131,149131,,Mk10,06:00:00 09-Jul-2015,,,,0.000000,0.000000,Fast-GPS,,,
