DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
149128,149128,Mk10,Strong,03-May-2015,19:17:03,03-May-2015,19:17:04
149128,149128,Mk10,Strong,11-Jun-2016,07:47:23,11-Jun-2016,07:48:11
