DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
149128,149128,Mk10,18:29:04 03-May-2015,,,B,47.6780,-122.1340,CRC 12820.14932,18:29:03 03-May-2015,Status,0,5,71,39,67,50,20,,,,,,,,,,,,,,,,,,,,,,,,,
149128,149128,Mk10,19:35:04 03-May-2015,,,2,47.6780,-122.1390,CRC 50801.14960,19:39:03 03-May-2015,Status,2,5,71,57,195,198,113,,,,,,,,,,,,,,,,,,,,,,,,,
149128,149128,Mk10,20:09:04 03-May-2015,,,3,47.6770,-122.1340,CRC 13929.63050,20:09:03 03-May-2015,Status,0,5,71,66,67,54,105,,,,,,,,,,,,,,,,,,,,,,,,,
149128,149128,Mk10,21:20:04 03-May-2015,,,3,47.6760,-122.1380,CRC 22125.23655,23:20:35 03-May-2015,Status,2,5,71,117,35,86,109,,,,,,,,,,,,,,,,,,,,,,,,,
149128,149128,Mk10,05:20:09 01-Jun-2016,,,B,13.4500,144.6330,CRC 59055.40955,00:00:00 31-May-2016,TAD,30,106,241,126,8,0,145,11,155,100,144,200,146,73,146,,,,,,,,,,,,,,,,,
149128,149128,Mk10,20:48:18 01-Jun-2016,,,B,13.4490,144.6260,CRC 41478.58968,18:08:48 28-May-2016,Fast-GPS,122,32,97,121,36,140,28,167,202,219,18,124,86,98,40,241,105,235,201,204,187,185,77,165,103,225,109,239,186,154,235,
149128,149128,Mk10,21:13:06 01-Jun-2016,,,B,13.4500,144.6270,CRC 26076.33293,11:52:36 28-May-2016,Fast-GPS,118,93,193,120,183,73,34,52,5,156,208,64,153,57,51,19,223,194,66,73,27,6,45,203,193,200,84,70,234,32,153,
149128,149128,Mk10,07:55:03 02-Jun-2016,,,A,13.4480,144.6250,CRC 60407.46163,00:00:00 01-Jun-2016,DiveDuration,78,191,113,130,0,126,129,0,0,0,0,0,113,78,65,,,,,,,,,,,,,,,,,
149128,149128,Mk10,11:14:26 02-Jun-2016,,,B,13.4480,144.6250,CRC 48612.15654,08:00:00 31-May-2016,TAT,43,222,65,126,128,139,94,38,231,16,126,,,,,,,,,,,,,,,,,,,,,
149128,149128,Mk10,20:13:15 02-Jun-2016,,,B,13.4480,144.6240,CRC 33692.18845,00:00:00 29-May-2016,TAT,40,57,193,122,0,154,120,24,224,0,0,,,,,,,,,,,,,,,,,,,,,
149128,149128,Mk10,20:44:06 02-Jun-2016,,,2,13.4510,144.6260,Too short,20:44:06 02-Jun-2016,Fast-GPS,123,244,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149128,149128,Mk10,04:45:36 03-Jun-2016,,,A,13.4520,144.6440,CRC 64417.21461,12:00:00 01-Jun-2016,TAT,47,186,17,130,192,154,120,216,12,90,131,,,,,,,,,,,,,,,,,,,,,
149128,149128,Mk10,04:49:50 03-Jun-2016,,,A,13.4520,144.6440,CRC 32961.27204,12:00:00 01-Jun-2016,TAD,24,12,17,130,198,1,62,109,1,5,1,128,218,143,125,,,,,,,,,,,,,,,,,
149128,149128,Mk10,09:24:51 03-Jun-2016,,,B,13.4410,144.6260,CRC 39384.35032,00:00:00 31-May-2016,TAT,41,157,129,126,0,140,194,126,6,128,128,,,,,,,,,,,,,,,,,,,,,
149128,149128,Mk10,12:35:14 03-Jun-2016,,,B,13.4520,144.6450,CRC 53223.50435,10:28:11 27-May-2016,Fast-GPS,124,254,113,118,165,194,224,109,61,185,46,196,57,201,16,213,105,110,133,152,182,233,7,127,21,8,85,216,23,186,67,
