DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
149128,149128,Mk10,DS,2,0,1,60,60,18:29:03 03-May-2015,A,B,47.6780,-122.1340,,,,,401677499,-133
149128,149128,Mk10,DS,3,0,0,120,60,19:18:43 03-May-2015,B,A,47.6780,-122.1350,,,,,401677497,-128
149128,149128,Mk10,DS,6,0,1,60,60,19:35:33 03-May-2015,P,2,47.6780,-122.1390,,,,,401677496,-132
149128,149128,Mk10,DS,6,0,1,72,60,20:06:23 03-May-2015,A,3,47.6770,-122.1340,,,,,401677499,-120
149128,149128,Mk10,DS,9,0,1,60,60,21:18:03 03-May-2015,P,3,47.6760,-122.1380,,,,,401677501,-119
149128,149128,Mk10,DS,7,0,0,60,60,22:23:33 03-May-2015,N,3,47.6760,-122.1340,,,,,401677502,-132
149128,149128,Mk10,DS,6,0,0,72,60,22:52:03 03-May-2015,K,2,47.6780,-122.1360,,,,,401677501,-131
149128,149128,Mk10,DS,6,0,0,72,60,22:57:23 03-May-2015,P,3,47.6770,-122.1350,,,,,401677501,-124
149128,149128,Mk10,DS,5,0,0,60,60,00:06:33 04-May-2015,N,1,47.6790,-122.1290,,,,,401677502,-119
149128,149128,Mk10,DS,2,0,0,180,180,12:53:31 14-May-2015,P,B,21.1260,-156.8630,,,,,401677502,-127
149128,149128,Mk10,DS,2,0,1,661,661,05:09:07 01-Jun-2016,P,B,13.4500,144.6330,,,,,401677476,-128
149128,149128,Mk10,DS,2,0,0,233,233,07:03:10 01-Jun-2016,K,B,13.4480,144.6300,,,,,401677475,-126
149128,149128,Mk10,DS,1,0,0,,,07:57:03 01-Jun-2016,R,B,13.4490,144.6300,,,,,401677476,-123
149128,149128,Mk10,DS,1,0,0,,,20:39:12 01-Jun-2016,R,B,13.4510,144.6300,,,,,401677477,-125
149128,149128,Mk10,DS,1,0,1,,,20:48:18 01-Jun-2016,N,B,13.4490,144.6260,,,,,401677477,-129
149128,149128,Mk10,DS,1,0,1,,,21:13:05 01-Jun-2016,K,B,13.4500,144.6270,,,,,401677477,-122
149128,149128,Mk10,DS,1,0,0,,,07:32:13 02-Jun-2016,R,B,13.4530,144.6180,,,,,401677475,-130
149128,149128,Mk10,DS,3,0,1,103,62,07:53:06 02-Jun-2016,N,A,13.4480,144.6250,,,,,401677476,-125
149128,149128,Mk10,DS,1,0,0,,,08:17:12 02-Jun-2016,K,B,13.4480,144.6250,,,,,401677476,-125
149128,149128,Mk10,DS,1,0,1,,,11:14:26 02-Jun-2016,A,B,13.4480,144.6250,,,,,401677476,-118
149128,149128,Mk10,DS,1,0,0,,,12:05:44 02-Jun-2016,B,B,13.4490,144.6240,,,,,401677475,-134
149128,149128,Mk10,DS,1,0,0,,,17:38:29 02-Jun-2016,P,B,13.4500,144.6210,,,,,401677475,-126
149128,149128,Mk10,DS,1,0,0,,,19:08:29 02-Jun-2016,K,B,13.4490,144.6240,,,,,401677477,-128
149128,149128,Mk10,DS,1,0,1,,,20:13:14 02-Jun-2016,R,B,13.4480,144.6240,,,,,401677476,-126
149128,149128,Mk10,DS,2,0,0,390,390,20:30:18 02-Jun-2016,N,B,13.4500,144.6260,,,,,401677476,-129
149128,149128,Mk10,DS,4,0,1,123,72,20:47:12 02-Jun-2016,K,2,13.4510,144.6260,,,,,401677477,-123
149128,149128,Mk10,DS,1,0,0,,,23:42:46 02-Jun-2016,A,B,13.4510,144.6260,,,,,401677477,-122
149128,149128,Mk10,DS,3,0,2,234,214,04:45:36 03-Jun-2016,P,A,13.4520,144.6440,,,,,401677476,-124
149128,149128,Mk10,DS,1,0,0,,,07:44:12 03-Jun-2016,N,B,13.4550,144.6440,,,,,401677479,-126
149128,149128,Mk10,DS,2,0,0,70,70,07:49:26 03-Jun-2016,K,B,13.4260,144.6090,,,,,401677478,-127
149128,149128,Mk10,DS,1,0,0,,,08:35:20 03-Jun-2016,R,B,13.4310,144.6180,,,,,401677466,-130
149128,149128,Mk10,DS,1,0,1,,,09:24:51 03-Jun-2016,N,B,13.4410,144.6260,,,,,401677478,-130
149128,149128,Mk10,DS,1,0,1,,,12:35:14 03-Jun-2016,A,B,13.4520,144.6450,,,,,401677475,-120
149128,149128,Mk10,DS,1,0,0,,,01:04:34 04-Jun-2016,A,B,13.4460,144.6340,,,,,401677478,-124
149128,149128,Mk10,DS,1,0,1,,,09:16:27 04-Jun-2016,N,B,13.4640,144.6580,,,,,401677466,-128
149128,149128,Mk10,DS,1,0,0,,,20:50:03 04-Jun-2016,R,B,13.4530,144.6450,,,,,401677470,-127
149128,149128,Mk10,DS,1,0,1,,,21:39:25 04-Jun-2016,K,B,13.4390,144.6570,,,,,401677477,-130
149128,149128,Mk10,DS,1,0,0,,,00:43:21 05-Jun-2016,A,B,13.4310,144.6480,,,,,401677479,-121
149128,149128,Mk10,DS,1,0,1,,,07:18:01 05-Jun-2016,N,B,13.4270,144.6450,,,,,401677484,-129
149128,149128,Mk10,DS,1,0,1,,,09:13:56 05-Jun-2016,R,B,13.4420,144.6380,,,,,401677473,-125
149128,149128,Mk10,DS,1,0,1,,,11:02:40 05-Jun-2016,B,B,13.4430,144.6380,,,,,401677476,-131
149128,149128,Mk10,DS,1,0,1,,,19:31:07 05-Jun-2016,K,B,13.4430,144.6280,,,,,401677475,-130
149128,149128,Mk10,DS,2,0,2,147,147,21:34:46 05-Jun-2016,N,B,13.4450,144.6250,,,,,401677476,-128
149128,149128,Mk10,DS,1,0,1,,,00:19:22 06-Jun-2016,A,B,13.4460,144.6220,,,,,401677477,-128
