DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
152583,152583,Mk10,Strong,25-Aug-2015,19:07:40,25-Aug-2015,19:07:41
152583,152583,Mk10,Strong,25-Aug-2016,00:24:54,25-Aug-2016,00:25:59
