,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
152583,12-Nov-2015,01:42:00,4,15.000000,33,11,0,4,,,,,,,,,,,,,,15,23,2533,,,,17,14659,,,,19,12582,,,,6,18296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,14-Nov-2015,11:49:48,1,15.000000,42,26,0,5,,,,,,,,,,,,,,15,18,25781,,,,25,28989,,,,12,9060,,,,22,17096,,,,14,20812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,18-Nov-2015,10:52:10,1,16.000000,55,94,0,5,,,,,,,,,,,,,,15,20,20398,,,,25,10829,,,,12,27700,,,,18,12448,,,,10,23913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,26-Nov-2015,06:27:39,1,17.000000,84,141,0,4,,,,,,,,,,,,,,15,5,15068,,,,2,23366,,,,24,19879,,,,30,7132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,27-Nov-2015,14:19:33,1,17.000000,89,144,0,5,,,,,,,,,,,,,,15,26,21429,,,,31,1151,,,,14,16840,,,,22,5946,,,,16,32022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,28-Nov-2015,15:44:24,1,18.000000,93,145,0,4,,,,,,,,,,,,,,15,26,2780,,,,27,19482,,,,23,16153,,,,31,19395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,28-Nov-2015,21:45:22,1,18.000000,94,145,0,6,,,,,,,,,,,,,,15,3,23752,,,,1,11701,,,,32,2370,,,,30,11325,,,,7,10462,,,,11,22693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,29-Nov-2015,10:21:17,1,18.000000,96,146,0,5,,,,,,,,,,,,,,15,25,9560,,,,12,9766,,,,18,30068,,,,10,10977,,,,24,6458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,30-Nov-2015,02:17:00,1,18.000000,98,158,0,5,,,,,,,,,,,,,,15,17,24899,,,,6,5320,,,,7,6538,,,,5,3926,,,,2,9458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,03-Dec-2015,10:23:03,1,18.000000,108,234,0,6,,,,,,,,,,,,,,15,10,24590,,,,22,22393,,,,25,16618,,,,21,2071,,,,31,2311,,,,18,20544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,04-Dec-2015,17:30:51,1,19.000000,112,272,0,4,,,,,,,,,,,,,,15,31,17042,,,,8,4547,,,,27,2429,,,,23,16129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,07-Dec-2015,23:38:31,1,19.000000,124,284,0,4,,,,,,,,,,,,,,15,28,3548,,,,17,23977,,,,19,25386,,,,9,12308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,10-Dec-2015,09:25:51,1,20.000000,133,291,0,4,,,,,,,,,,,,,,15,22,16597,,,,10,29738,,,,18,13626,,,,25,17431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,13-Dec-2015,16:48:47,1,20.000000,145,317,0,4,,,,,,,,,,,,,,15,23,13029,,,,27,3100,,,,8,29966,,,,32,8404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,13-Dec-2015,23:14:56,1,20.000000,146,318,0,6,,,,,,,,,,,,,,15,17,1623,,,,19,31525,,,,23,10708,,,,28,8544,,,,3,15954,,,,9,21287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,16-Dec-2015,20:05:38,1,21.000000,157,321,0,5,,,,,,,,,,,,,,15,1,21186,,,,3,14346,,,,30,20545,,,,11,15918,,,,7,27079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,17-Dec-2015,02:13:19,1,21.000000,158,321,0,5,,,,,,,,,,,,,,15,2,18867,,,,6,28336,,,,5,502,,,,13,8986,,,,7,27760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,18-Dec-2015,16:29:33,1,21.000000,164,327,0,6,,,,,,,,,,,,,,15,8,22522,,,,23,2812,,,,27,25866,,,,16,7594,,,,1,3909,,,,32,2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,26-Dec-2015,22:56:47,1,23.000000,192,450,0,4,,,,,,,,,,,,,,15,17,30262,,,,9,27155,,,,19,15213,,,,6,23378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,27-Dec-2015,11:00:13,1,23.000000,194,450,0,4,,,,,,,,,,,,,,15,10,14928,,,,26,15634,,,,22,1899,,,,16,21174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,02-Jan-2016,01:40:53,1,24.000000,213,531,0,5,,,,,,,,,,,,,,15,13,18896,,,,6,13488,,,,17,5261,,,,2,2579,,,,7,25383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,03-Jan-2016,13:27:45,1,24.000000,218,550,0,5,,,,,,,,,,,,,,15,27,20498,,,,31,5185,,,,23,18116,,,,26,15211,,,,32,18198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152583,06-Jan-2016,02:32:00,1,24.000000,227,579,0,4,,,,,,,,,,,,,,15,13,14411,,,,2,4352,,,,5,1044,,,,15,15675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
