DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
152583,152583,,Mk10,00:00:00 25-Aug-2015,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 26-Aug-2015,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 12-Nov-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 14-Nov-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 17-Nov-2015,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 18-Nov-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 21-Nov-2015,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 26-Nov-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 27-Nov-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 28-Nov-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 29-Nov-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 30-Nov-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 02-Dec-2015,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 03-Dec-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 04-Dec-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 07-Dec-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 10-Dec-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 13-Dec-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 16-Dec-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 17-Dec-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 18-Dec-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 22-Dec-2015,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 26-Dec-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 27-Dec-2015,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 31-Dec-2015,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 02-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 03-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 04-Jan-2016,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 06-Jan-2016,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 07-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 08-Jan-2016,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 09-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 10-Jan-2016,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 11-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 12-Jan-2016,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 13-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 14-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 15-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 19-Jan-2016,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 22-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 27-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 28-Jan-2016,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 30-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 31-Jan-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 01-Feb-2016,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 03-Feb-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 04-Feb-2016,,,,0.000000,0.000000,Status,,,
152583,152583,,Mk10,00:00:00 08-Feb-2016,,,,0.000000,0.000000,Fast-GPS,,,
152583,152583,,Mk10,00:00:00 09-Feb-2016,,,,0.000000,0.000000,Fast-GPS,,,
