,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
171220,18-May-2017,02:48:00,2,1.000000,35,3,0,7,,,,,,,,,,,,,,15,31,18220,,,,32,28482,,,,14,25884,,,,21,19933,,,,26,6225,,,,27,26078,,,,23,3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,18-May-2017,08:51:09,2,1.000000,36,5,0,6,,,,,,,,,,,,,,15,3,24720,,,,8,32477,,,,30,23950,,,,7,21448,,,,22,24907,,,,11,9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,18-May-2017,21:04:56,1,1.000000,38,6,0,4,,,,,,,,,,,,,,15,12,27023,,,,18,20887,,,,25,22470,,,,24,17982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,19-May-2017,17:56:46,1,1.000000,41,11,0,8,,,,,,,,,,,,,,15,15,14226,,,,24,2032,,,,13,22667,,,,5,26418,,,,2,6483,,,,20,7523,,,,28,27752,,,,12,3802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,20-May-2017,00:34:08,1,1.000000,42,17,0,8,,,,,,,,,,,,,,15,29,30744,,,,31,1518,,,,26,17488,,,,32,15156,,,,4,24646,,,,25,24432,,,,14,9298,,,,18,8464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,20-May-2017,19:57:10,1,1.000000,45,21,0,8,,,,,,,,,,,,,,15,24,1929,,,,12,2952,,,,15,5857,,,,21,4558,,,,20,14990,,,,13,10823,,,,25,13630,,,,18,2445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,21-May-2017,02:18:10,3,1.000000,46,,0,9,,,,,,,,,,,,,,15,31,32736,,,,29,16748,,,,32,31562,,,,21,22245,,,,14,946,,,,26,13951,,,,27,12110,,,,4,30748,,,,16,9040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,21-May-2017,08:21:45,1,1.000000,47,22,0,4,,,,,,,,,,,,,,15,7,9070,,,,1,12323,,,,22,19324,,,,11,15848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,21-May-2017,14:26:21,1,1.000000,48,22,0,8,,,,,,,,,,,,,,15,17,5713,,,,7,16294,,,,6,14146,,,,19,10908,,,,2,28277,,,,13,11223,,,,30,246,,,,9,8854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,23-May-2017,10:29:37,1,1.000000,55,,0,9,,,,,,,,,,,,,,15,23,7703,,,,3,466,,,,22,23387,,,,9,6170,,,,11,12827,,,,17,3942,,,,1,6281,,,,8,1020,,,,7,7178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
