DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
171220,171220,,Mk10,15:00:00 09-May-2017,,,,0.0,19.8,Status
171220,171220,,Mk10,20:00:00 11-Jun-2017,,,,0.0,29.9,Status
171220,171220,,Mk10,10:00:00 22-Jun-2017,,,,0.0,30.9,Status
171220,171220,,Mk10,22:00:00 22-Jun-2017,,,,0.0,29.6,Status
171220,171220,,Mk10,09:00:00 24-Jun-2017,,,,0.0,30.3,Status
171220,171220,,Mk10,20:00:00 27-Jun-2017,,,,0.0,29.8,Status
171220,171220,,Mk10,07:00:00 29-Jun-2017,,,,0.0,29.5,Status
171220,171220,,Mk10,22:00:00 30-Jun-2017,,,,0.0,29.7,Status
171220,171220,,Mk10,11:00:00 19-Jul-2017,,,,0.0,30.4,Status
171220,171220,,Mk10,19:00:00 31-Jul-2017,,,,0.0,30.2,Status
171220,171220,,Mk10,19:00:00 19-Sep-2017,,,,0.0,29.8,Status
171220,171220,,Mk10,18:00:00 21-Sep-2017,,,,0.0,29.9,Status
171220,171220,,Mk10,09:00:00 24-Sep-2017,,,,0.0,29.7,Status
171220,171220,,Mk10,10:00:00 28-Sep-2017,,,,0.0,30.4,Status
