DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
171220,171220,,Transmission,Mk10,TAT,02:00:00 18-May-2017,1.000000,5,0,,,,14,100,0,0,0,0,0,0,0,0,0,0,0,0.3,63.4,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,12:00:00 18-May-2017,1.000000,2,0,,,,14,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,18:00:00 18-May-2017,1.000000,3,0,,,,14,100,0,0,0,0,0,0,0,0,3.8,96.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,00:00:00 19-May-2017,1.000000,2,0,,,,14,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,06:00:00 19-May-2017,1.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,18:00:00 19-May-2017,1.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,3.3,96.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,00:00:00 20-May-2017,1.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0.4,99.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,06:00:00 20-May-2017,1.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,80.3,19.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,18:00:00 20-May-2017,1.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0.4,99.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,00:00:00 21-May-2017,1.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,06:00:00 21-May-2017,1.000000,2,0,,,,14,100,0,0,0,0,0,0,0,0,0,73.5,23.6,2.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,12:00:00 22-May-2017,1.000000,1,0,,,,14,100.000000,0,0,0,0,0,0,0,0,13.9,56.7,28.7,0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,18:00:00 22-May-2017,1.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,25.3,74.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,00:00:00 23-May-2017,1.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,18:00:00 23-May-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0.4,99.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,12:00:00 24-May-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,00:00:00 26-May-2017,0.000000,2,0,,,,14,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,12:00:00 26-May-2017,0.000000,2,0,,,,14,100,0,0,0,0,0,0,0,0,0,88.8,11.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,18:00:00 27-May-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0.8,99.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,00:00:00 28-May-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,12:00:00 28-May-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0.4,89.6,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,18:00:00 28-May-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,13.0,87.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,00:00:00 29-May-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,06:00:00 30-May-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,75.4,24.3,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,00:00:00 31-May-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,98.3,1.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,18:00:00 31-May-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,00:00:00 02-Jun-2017,0.000000,2,0,,,,14,100,0,0,0,0,0,0,0,0,0,99.6,0.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,06:00:00 02-Jun-2017,0.000000,2,0,,,,14,100,0,0,0,0,0,0,0,0,0,51.4,43.8,4.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,12:00:00 03-Jun-2017,0.000000,1,0,,,,14,100.000000,0,0,0,0,0,0,0,0,0,87.8,11.9,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,12:00:00 04-Jun-2017,0.000000,1,0,,,,14,100.000000,0,0,0,0,0,0,0,0,0,57.6,42.1,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171220,171220,,Transmission,Mk10,TAT,12:00:00 07-Jun-2017,0.000000,1,0,,,,14,100,0,0,0,0,0,0,0,0,0,37.8,62.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
