DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171220,171220,Mk10,Strong,09-May-2017,14:37:30,09-May-2017,14:37:31
171220,171220,Mk10,Strong,26-Sep-2017,11:15:47,26-Sep-2017,11:15:43
