DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
171256,171256,UT,DS,3,0,1,160,46,07:20:00 25-Oct-2017,R,A,15.1600,145.7020,,,,,401677501,-136
171256,171256,UT,DS,9,2,0,,,07:45:10 25-Oct-2017,K,3,15.1560,145.6980,,,,,401677502,-127
171256,171256,UT,DS,1,0,0,,,08:09:27 25-Oct-2017,N,B,15.1560,145.6980,,,,,401677501,-137
171256,171256,UT,DS,4,0,0,45,45,08:59:33 25-Oct-2017,R,0,15.1740,145.6760,,,,,401677505,-127
171256,171256,UT,DS,4,0,1,133,57,09:24:56 25-Oct-2017,K,1,15.2450,145.7760,,,,,401677512,-125
171256,171256,UT,DS,2,0,0,83,83,09:48:27 25-Oct-2017,N,B,15.2470,145.7790,,,,,401677512,-124
171256,171256,UT,DS,2,0,0,123,123,10:23:13 25-Oct-2017,A,B,15.2570,145.7840,,,,,401677507,-134
171256,171256,UT,DS,1,0,1,,,11:59:41 25-Oct-2017,A,B,15.2730,145.7790,,,,,401677499,-122
171256,171256,UT,DS,1,0,1,,,07:59:21 26-Oct-2017,N,B,15.2690,145.7810,,,,,401677501,-135
171256,171256,UT,DS,1,0,0,,,08:27:04 26-Oct-2017,R,B,15.2540,145.7800,,,,,401677508,-131
171256,171256,UT,DS,1,0,1,,,11:36:29 26-Oct-2017,A,B,15.2820,145.7630,,,,,401677501,-134
171256,171256,UT,DS,1,0,0,,,19:12:40 26-Oct-2017,P,B,15.2770,145.7580,,,,,401677518,-133
171256,171256,UT,DS,1,0,1,,,19:48:04 26-Oct-2017,K,B,15.2660,145.7650,,,,,401677514,-133
171256,171256,UT,DS,1,0,0,,,22:29:34 26-Oct-2017,A,B,15.2830,145.7610,,,,,401677517,-129
171256,171256,UT,DS,1,0,0,,,07:59:18 27-Oct-2017,R,B,15.2690,145.7560,,,,,401677514,-129
171256,171256,UT,DS,1,0,0,,,08:35:29 27-Oct-2017,K,B,15.2560,145.7620,,,,,401677502,-127
171256,171256,UT,DS,1,0,0,,,20:44:19 27-Oct-2017,R,B,15.1370,145.9610,,,,,401677504,-127
171256,171256,UT,DS,2,0,0,46,46,06:11:29 28-Oct-2017,P,B,15.2340,145.8020,,,,,401677527,-122
171256,171256,UT,DS,1,0,0,,,08:15:34 28-Oct-2017,K,B,15.2360,145.8170,,,,,401677507,-132
171256,171256,UT,DS,1,0,0,,,09:02:35 28-Oct-2017,R,B,15.2350,145.8120,,,,,401677517,-131
171256,171256,UT,DS,1,0,1,,,10:55:47 28-Oct-2017,A,B,15.2280,145.8040,,,,,401677506,-132
171256,171256,UT,DS,2,0,0,145,145,18:47:57 28-Oct-2017,P,B,15.2130,145.8120,,,,,401677488,-131
171256,171256,UT,DS,2,0,1,46,46,23:29:11 28-Oct-2017,A,B,15.2100,145.7980,,,,,401677470,-120
171256,171256,UT,DS,1,0,1,,,00:26:48 29-Oct-2017,B,B,15.2050,145.8020,,,,,401677470,-136
171256,171256,UT,DS,2,0,0,46,46,04:19:51 29-Oct-2017,P,B,15.2130,145.6810,,,,,401677508,-134
171256,171256,UT,DS,1,0,0,,,08:31:58 29-Oct-2017,R,B,15.2250,145.6800,,,,,401677492,-133
171256,171256,UT,DS,6,0,3,99,46,09:26:03 29-Oct-2017,K,1,15.2560,145.7690,,,,,401677505,-127
171256,171256,UT,DS,2,0,0,216,216,10:37:36 29-Oct-2017,A,B,15.2760,145.7900,,,,,401677494,-122
171256,171256,UT,DS,3,0,0,167,112,18:34:05 29-Oct-2017,P,A,15.2560,145.7660,,,,,401677509,-129
171256,171256,UT,DS,3,0,1,85,73,20:13:18 29-Oct-2017,K,A,15.2610,145.7650,,,,,401677509,-131
171256,171256,UT,DS,1,0,0,,,21:36:03 29-Oct-2017,N,B,15.2670,145.7860,,,,,401677513,-130
171256,171256,UT,DS,1,0,1,,,00:05:02 30-Oct-2017,B,B,15.2600,145.7750,,,,,401677513,-133
171256,171256,UT,DS,1,0,0,,,07:16:53 30-Oct-2017,K,B,15.2510,145.7830,,,,,401677506,-132
171256,171256,UT,DS,1,0,1,,,09:02:35 30-Oct-2017,K,B,15.2470,145.7800,,,,,401677506,-130
171256,171256,UT,DS,1,0,0,,,18:21:17 30-Oct-2017,P,B,15.2420,145.7810,,,,,401677509,-134
171256,171256,UT,DS,2,0,0,46,46,20:43:49 30-Oct-2017,R,B,15.2700,145.8070,,,,,401677517,-130
171256,171256,UT,DS,1,0,0,,,21:30:29 30-Oct-2017,K,B,15.2700,145.8040,,,,,401677514,-130
171256,171256,UT,DS,1,0,0,,,21:30:29 30-Oct-2017,N,B,15.2690,145.8020,,,,,401677516,-130
171256,171256,UT,DS,2,0,0,46,46,23:47:53 30-Oct-2017,B,B,15.2970,145.8460,,,,,401677521,-127
171256,171256,UT,DS,1,0,1,,,00:23:56 31-Oct-2017,A,B,15.3010,145.8530,,,,,401677522,-129
171256,171256,UT,DS,2,0,0,46,46,08:40:33 31-Oct-2017,N,B,15.2800,145.8510,,,,,401677521,-128
171256,171256,UT,DS,1,0,0,,,08:40:55 31-Oct-2017,K,B,15.2840,145.8300,,,,,401677499,-130
171256,171256,UT,DS,1,0,1,,,09:13:23 31-Oct-2017,R,B,15.2780,145.8270,,,,,401677530,-131
171256,171256,UT,DS,1,0,0,,,10:18:09 31-Oct-2017,N,B,15.2680,145.8400,,,,,401677517,-133
171256,171256,UT,DS,1,0,1,,,18:15:42 31-Oct-2017,P,B,15.2600,145.8840,,,,,401677506,-131
171256,171256,UT,DS,2,0,2,468,468,20:13:28 31-Oct-2017,R,B,15.2720,145.7660,,,,,401677505,-130
