DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
166349,166349,UT,Strong,18-May-2017,05:34:19,18-May-2017,05:30:43
166349,166349,UT,Strong,21-Oct-2017,07:52:08,21-Oct-2017,07:46:23
