DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171242,171242,Mk10,Strong,06-Jun-2017,15:10:48,06-Jun-2017,15:10:49
171242,171242,Mk10,Strong,09-Feb-2018,18:58:38,09-Feb-2018,18:58:43
