"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",178539,15861,13.46197,144.62964,2,07/12/2022 00:53:39,Argos,0,359,MC,,401677284.64,07/12/2022 00:52:51,1,12,2,-118,401677284.64,144.62964,13.46197,144.62964,13.46197,50,3,280,602,130,153,254,4,189,150,13,31,1,142,51,7,227,48,5,0,83,255,253,68,0,3,117,253,128,20,0,1,127,192,,,,,
"",178539,15861,13.46197,144.62964,2,07/12/2022 00:53:39,Argos,0,359,MC,,401677284.64,07/12/2022 00:53:06,1,12,2,-118,401677284.64,144.62964,13.46197,144.62964,13.46197,50,3,280,602,130,153,254,4,1,216,13,46,138,11,50,7,213,32,5,0,83,255,253,68,0,2,128,20,0,1,127,192,0,0,,,,,
"",178539,15861,13.46197,144.62964,2,07/12/2022 00:53:39,Argos,0,359,MC,,401677284.64,07/12/2022 00:55:50,1,12,2,-118,401677284.64,144.62964,13.46197,144.62964,13.46197,50,3,280,602,130,153,254,125,179,57,216,7,64,17,21,117,15,176,135,196,208,156,108,189,137,192,64,0,0,0,,,,,,,,,
"",178539,15861,13.46197,144.62964,2,07/12/2022 00:53:39,Argos,0,359,MC,,401677284.64,07/12/2022 00:56:30,1,12,2,-118,401677284.64,144.62964,13.46197,144.62964,13.46197,50,3,280,602,130,153,254,125,179,57,216,7,64,17,21,117,15,180,135,197,80,156,236,189,137,192,80,0,0,0,,,,,,,,,
"",178539,15861,13.46197,144.62964,2,07/12/2022 00:53:39,Argos,0,359,MC,,401677284.64,07/12/2022 00:57:50,7,12,2,-118,401677284.64,144.62964,13.46197,144.62964,13.46197,50,3,280,602,130,153,254,125,179,57,216,7,64,17,21,117,15,180,135,197,80,156,236,189,137,192,64,0,0,0,,,,,,,,,
"",178539,15861,13.46197,144.62964,2,07/12/2022 00:53:39,Argos,0,359,MC,,401677284.64,07/12/2022 00:58:10,1,12,2,-118,401677284.64,144.62964,13.46197,144.62964,13.46197,50,3,280,602,130,153,254,125,179,57,216,7,64,17,21,117,15,180,153,155,55,102,102,205,153,50,100,200,97,0,,,,,,,,,
"",178539,15861,13.46197,144.62964,2,07/12/2022 00:53:39,Argos,0,359,MC,,401677284.64,07/12/2022 00:58:50,1,12,2,-118,401677284.64,144.62964,13.46197,144.62964,13.46197,50,3,280,602,130,153,254,125,179,57,216,7,66,213,85,117,85,85,85,90,170,170,191,83,23,128,8,169,134,1,,,,,,,,,
"",178539,15861,13.46614,144.63067,A,07/12/2022 10:09:04,Argos,0,30,NP,,401677266.77,07/12/2022 10:08:49,1,3,0,-127,401677266.77,144.63067,13.46614,144.63068,13.46614,8,3,6432,13585,3045,57,7136,122,126,89,216,149,217,220,66,196,158,248,168,168,162,91,181,209,101,114,112,159,154,138,154,24,164,20,,,,,
"",178539,15861,13.46614,144.63067,A,07/12/2022 10:09:04,Argos,0,30,NP,,401677266.77,07/12/2022 10:09:05,1,3,0,-127,401677266.77,144.63067,13.46614,144.63068,13.46614,8,3,6432,13585,3045,57,7136,79,90,249,216,6,128,0,8,8,128,32,,,,,,,,,,,,,,,,,,,,,
"",178539,15861,13.46614,144.63067,A,07/12/2022 10:09:04,Argos,0,30,NP,,401677266.77,07/12/2022 10:09:20,1,3,0,-127,401677266.77,144.63067,13.46614,144.63068,13.46614,8,3,6432,13585,3045,57,7136,59,194,233,216,5,0,2,36,8,16,0,,,,,,,,,,,,,,,,,,,,,
