Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5947,166354,23,P,1,3,27-Oct-2016,05:38:26,15.1120,145.6860,,401677328,-128,,0,27-Oct-2016,05:38:27,,,220,,,,,,,95,144,90,12,40,141,98,182,93,150,102,3,22,0,61,12,1,255,255,218,128,0,0,,,,,,,,,
5947,166354,3,P,1,3,27-Oct-2016,05:38:26,15.1120,145.6860,,401677328,-128,,0,27-Oct-2016,05:39:11,,,220,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166354,3,P,1,3,27-Oct-2016,05:38:26,15.1120,145.6860,,401677328,-128,,0,27-Oct-2016,05:40:39,,,220,,,,,,,75,185,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166354,3,P,1,3,27-Oct-2016,05:38:26,15.1120,145.6860,,401677328,-128,,1,27-Oct-2016,05:41:23,,,220,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166354,23,P,1,3,27-Oct-2016,05:38:26,15.1120,145.6860,,401677328,-128,,0,27-Oct-2016,05:42:07,,,220,,,,,,,92,144,90,12,40,141,98,182,93,150,161,65,214,0,71,12,1,255,255,220,224,0,0,,,,,,,,,
5947,166354,3,K,0,4,27-Oct-2016,07:14:41,15.1080,145.6930,,401677326,-128,,0,27-Oct-2016,07:13:36,,,132,,,,,,,75,72,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166354,3,K,0,4,27-Oct-2016,07:14:41,15.1080,145.6930,,401677326,-128,,0,27-Oct-2016,07:14:20,,,132,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166354,23,K,0,4,27-Oct-2016,07:14:41,15.1080,145.6930,,401677326,-128,,0,27-Oct-2016,07:15:04,,,132,,,,,,,78,48,90,12,40,141,98,182,93,156,240,68,152,0,231,14,1,255,255,213,32,0,0,,,,,,,,,
5947,166354,3,K,0,4,27-Oct-2016,07:14:41,15.1080,145.6930,,401677326,-128,,0,27-Oct-2016,07:15:48,,,132,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166354,3,R,B,5,27-Oct-2016,07:43:39,15.1070,145.6930,,401677332,-134,,0,27-Oct-2016,07:43:39,,,,,,,,,,43,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
