Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
4257,131996,7,R,A,2,06-Aug-2013,15:25:47,37.9270,-171.6860,Speed to avg loc 22 x median,401677811,-137,,0,06-Aug-2013,15:24:48,,,120,,,,,,,128,6,12,246,110,230,88,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,R,A,2,06-Aug-2013,15:25:47,37.9270,-171.6860,Speed to avg loc 22 x median,401677811,-137,,0,06-Aug-2013,15:25:48,,,120,,,,,,,0,188,228,246,110,0,41,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,R,A,2,06-Aug-2013,15:25:47,37.9270,-171.6860,Speed to avg loc 22 x median,401677811,-137,,0,06-Aug-2013,15:26:48,,,120,,,,,,,0,6,12,246,174,14,216,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,B,A,3,06-Aug-2013,16:34:47,47.6770,-122.3390,Speed to avg loc 38 x median,401677527,-127,,0,06-Aug-2013,16:32:48,,,120,,,,,,,2,6,13,8,46,14,119,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,B,A,3,06-Aug-2013,16:34:47,47.6770,-122.3390,Speed to avg loc 38 x median,401677527,-127,,0,06-Aug-2013,16:33:48,,,120,,,,,,,2,180,241,8,110,0,109,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,B,A,3,06-Aug-2013,16:34:47,47.6770,-122.3390,Speed to avg loc 38 x median,401677527,-127,,0,06-Aug-2013,16:34:48,,,120,,,,,,,6,2,13,8,174,230,118,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,L,2,4,06-Aug-2013,16:50:17,47.6780,-122.1380,Speed to avg loc 38 x median,401677497,-127,,0,06-Aug-2013,16:49:48,,,240,,,,,,,2,180,243,12,110,0,125,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,L,2,4,06-Aug-2013,16:50:17,47.6780,-122.1380,Speed to avg loc 38 x median,401677497,-127,,0,06-Aug-2013,16:50:48,,,240,,,,,,,2,6,13,12,174,214,119,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,L,2,4,06-Aug-2013,16:50:17,47.6780,-122.1380,Speed to avg loc 38 x median,401677497,-127,,0,06-Aug-2013,16:51:48,,,240,,,,,,,2,6,13,12,238,2,118,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,L,2,4,06-Aug-2013,16:50:17,47.6780,-122.1380,Speed to avg loc 38 x median,401677497,-127,,0,06-Aug-2013,16:53:48,,,240,,,,,,,2,180,239,13,110,0,129,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,19,A,3,5,06-Aug-2013,17:23:07,47.6770,-122.1360,Speed to avg loc 38 x median,401677496,-114,,0,06-Aug-2013,17:18:48,,,540,,,,,,,6,6,13,20,174,121,246,51,7,227,176,5,0,80,60,61,64,0,0,,,,,,,,,,,,,
4257,131996,7,A,3,5,06-Aug-2013,17:23:07,47.6770,-122.1360,Speed to avg loc 38 x median,401677496,-114,,0,06-Aug-2013,17:19:48,,,540,,,,,,,2,6,13,20,238,162,112,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,A,3,5,06-Aug-2013,17:23:07,47.6770,-122.1360,Speed to avg loc 38 x median,401677496,-114,,0,06-Aug-2013,17:20:48,,,540,,,,,,,2,6,13,21,46,98,113,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,A,3,5,06-Aug-2013,17:23:07,47.6770,-122.1360,Speed to avg loc 38 x median,401677496,-114,,0,06-Aug-2013,17:21:48,,,540,,,,,,,2,180,243,21,110,0,157,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,A,3,5,06-Aug-2013,17:23:07,47.6770,-122.1360,Speed to avg loc 38 x median,401677496,-114,,0,06-Aug-2013,17:22:48,,,540,,,,,,,2,6,13,21,174,138,112,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,A,3,5,06-Aug-2013,17:23:07,47.6770,-122.1360,Speed to avg loc 38 x median,401677496,-114,,0,06-Aug-2013,17:23:48,,,540,,,,,,,2,6,13,21,238,94,113,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,A,3,5,06-Aug-2013,17:23:07,47.6770,-122.1360,Speed to avg loc 38 x median,401677496,-114,,0,06-Aug-2013,17:25:48,,,540,,,,,,,2,180,247,22,110,0,129,,,,,,,,,,,,,,,,,,,,,,,,,
4257,131996,7,A,3,5,06-Aug-2013,17:23:07,47.6770,-122.1360,Speed to avg loc 38 x median,401677496,-114,,0,06-Aug-2013,17:26:48,,,540,,,,,,,2,6,13,22,174,206,112,,,,,,,,,,,,,,,,,,,,,,,,,
