DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
131996,131996,Mk10,07:41:49.759101 12-May-2016,FastGPS,7,13.4348,144.6311,,,,,,,,,,
131996,131996,Mk10,14:12:02.734101 12-May-2016,FastGPS,6,13.4351,144.6309,,,,,,,,,,
131996,131996,Mk10,08:54:09.822226 13-May-2016,FastGPS,6,13.4345,144.6305,,,,,,,,,,
131996,131996,Mk10,21:14:29.948594 13-May-2016,FastGPS,5,13.4344,144.6318,,,,,,,,,,
131996,131996,Mk10,03:28:59.946093 14-May-2016,FastGPS,6,13.4340,144.6314,,,,,,,,,,
131996,131996,Mk10,15:57:27.983476 14-May-2016,FastGPS,7,13.4351,144.6308,,,,,,,,,,
131996,131996,Mk10,22:09:05.057187 14-May-2016,FastGPS,8,13.4340,144.6320,,,,,,,,,,
131996,131996,Mk10,10:40:46.617500 15-May-2016,FastGPS,9,13.4350,144.6309,,,,,,,,,,
131996,131996,Mk10,17:38:59.282500 16-May-2016,FastGPS,5,13.4348,144.6308,,,,,,,,,,
131996,131996,Mk10,18:37:10.841875 17-May-2016,FastGPS,5,13.4351,144.6311,,,,,,,,,,
131996,131996,Mk10,07:02:50.905000 18-May-2016,FastGPS,7,13.4347,144.6307,,,,,,,,,,
131996,131996,Mk10,07:43:49.068125 19-May-2016,FastGPS,4,13.4345,144.6320,,,,,,,,,,
131996,131996,Mk10,08:47:41.167968 20-May-2016,FastGPS,5,13.4349,144.6309,,,,,,,,,,
131996,131996,Mk10,09:31:02.448125 21-May-2016,FastGPS,4,13.4357,144.6312,,,,,,,,,,
131996,131996,Mk10,22:03:51.863125 21-May-2016,FastGPS,6,13.4341,144.6311,,,,,,,,,,
131996,131996,Mk10,16:42:17.009375 22-May-2016,FastGPS,6,13.4346,144.6310,,,,,,,,,,
131996,131996,Mk10,04:53:47.033593 23-May-2016,FastGPS,5,13.4340,144.6315,,,,,,,,,,
131996,131996,Mk10,11:09:32.025625 23-May-2016,FastGPS,6,13.4351,144.6309,,,,,,,,,,
131996,131996,Mk10,17:26:43.149375 23-May-2016,FastGPS,4,13.4345,144.6307,,,,,,,,,,
131996,131996,Mk10,23:33:58.078750 23-May-2016,FastGPS,6,13.4342,144.6311,,,,,,,,,,
131996,131996,Mk10,11:41:01.493125 24-May-2016,FastGPS,6,13.4356,144.6318,,,,,,,,,,
131996,131996,Mk10,17:43:51.108750 24-May-2016,FastGPS,6,13.4348,144.6307,,,,,,,,,,
131996,131996,Mk10,19:38:31 24-May-2016,Argos,B,13.4340,144.6310,,,,,,,,,,
131996,131996,Mk10,21:14:56 24-May-2016,Argos,B,13.4340,144.6300,,,,,,,,,,
131996,131996,Mk10,23:39:33 24-May-2016,Argos,B,13.4300,144.6230,,,,,,,,,,
131996,131996,Mk10,04:56:03 25-May-2016,Argos,B,13.4270,144.6210,,,,,,,,,,
131996,131996,Mk10,08:18:44 25-May-2016,Argos,B,13.4360,144.6270,,,,,,,,,,
131996,131996,Mk10,08:19:07 25-May-2016,Argos,B,13.4350,144.6310,,,,,,,,,,
131996,131996,Mk10,10:36:19 25-May-2016,Argos,B,13.4360,144.6310,,,,,,,,,,
131996,131996,Mk10,20:20:17 25-May-2016,Argos,B,13.4380,144.6320,,,,,,,,,,
131996,131996,Mk10,20:47:26 25-May-2016,Argos,B,13.4350,144.6230,,,,,,,,,,
131996,131996,Mk10,21:03:47 25-May-2016,Argos,B,13.4340,144.6340,,,,,,,,,,
131996,131996,Mk10,23:18:50 25-May-2016,Argos,B,13.4260,144.6270,,,,,,,,,,
131996,131996,Mk10,04:36:30 26-May-2016,Argos,B,13.4350,144.6150,,,,,,,,,,
131996,131996,Mk10,07:33:14 26-May-2016,Argos,B,13.4370,144.6150,,,,,,,,,,
131996,131996,Mk10,07:47:10 26-May-2016,Argos,B,13.4390,144.6300,,,,,,,,,,
131996,131996,Mk10,07:47:32 26-May-2016,Argos,B,13.4390,144.6310,,,,,,,,,,
131996,131996,Mk10,13:19:28.098750 26-May-2016,FastGPS,4,13.4339,144.6321,,,,,,,,,,
131996,131996,Mk10,20:09:26 26-May-2016,Argos,A,13.4370,144.6250,,,,,,,,,,
131996,131996,Mk10,20:20:54 26-May-2016,Argos,1,13.4390,144.6150,,,,,,,,,,
131996,131996,Mk10,20:26:38 26-May-2016,Argos,B,13.4370,144.6170,,,,,,,,,,
131996,131996,Mk10,22:58:32 26-May-2016,Argos,B,13.4380,144.6160,,,,,,,,,,
131996,131996,Mk10,00:38:17 27-May-2016,Argos,B,13.4370,144.6200,,,,,,,,,,
131996,131996,Mk10,04:28:38 27-May-2016,Argos,B,13.4340,144.6270,,,,,,,,,,
131996,131996,Mk10,07:31:34 27-May-2016,Argos,B,13.4330,144.6290,,,,,,,,,,
131996,131996,Mk10,07:46:39.484375 27-May-2016,FastGPS,7,13.4347,144.6306,,,,,,,,,,
131996,131996,Mk10,09:08:05 27-May-2016,Argos,B,13.4330,144.6280,,,,,,,,,,
131996,131996,Mk10,17:10:07 27-May-2016,Argos,B,13.4340,144.6310,,,,,,,,,,
131996,131996,Mk10,19:57:44 27-May-2016,Argos,B,13.4340,144.6310,,,,,,,,,,
131996,131996,Mk10,20:01:36.034375 27-May-2016,FastGPS,4,13.4363,144.6234,,,,,,,,,,
131996,131996,Mk10,20:01:36 27-May-2016,Argos,A,13.4400,144.6210,,,,,,,,,,
131996,131996,Mk10,20:01:36 27-May-2016,Argos,A,13.4400,144.6220,,,,,,,,,,
131996,131996,Mk10,21:40:56 27-May-2016,Argos,B,13.4390,144.6220,,,,,,,,,,
131996,131996,Mk10,00:13:14 28-May-2016,Argos,B,13.4370,144.6220,,,,,,,,,,
131996,131996,Mk10,02:07:36.015625 28-May-2016,FastGPS,5,13.4416,144.6184,,,,,,,,,,
131996,131996,Mk10,04:19:29 28-May-2016,Argos,B,13.4330,144.6250,,,,,,,,,,
131996,131996,Mk10,05:54:59 28-May-2016,Argos,B,13.4240,144.6300,,,,,,,,,,
131996,131996,Mk10,08:28:23 28-May-2016,Argos,B,13.4300,144.6490,,,,,,,,,,
131996,131996,Mk10,08:54:32 28-May-2016,Argos,B,13.4310,144.6470,,,,,,,,,,
131996,131996,Mk10,12:57:10 28-May-2016,Argos,B,13.4330,144.6520,,,,,,,,,,
131996,131996,Mk10,14:15:18.118750 28-May-2016,FastGPS,6,13.4347,144.6310,,,,,,,,,,
