DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
171262,171262,UT,05:32:22 05-Jun-2019,,,A,23.5987,-171.2620,CRC 10.15,05:32:22 05-Jun-2019,Status,74,48,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171262,171262,UT,05:36:00 05-Jun-2019,,,A,23.5987,-171.2620,CRC 125.15,13:35:51 05-Jun-2019,Status,79,176,91,12,72,39,157,26,50,182,60,196,86,1,94,100,3,184,255,223,56,49,156,,,,,,,,,
171262,171262,UT,07:39:08 06-Jun-2019,,,B,13.4079,144.6268,CRC 192.200,07:38:59 06-Jun-2019,Status,88,16,90,12,104,39,157,142,51,30,110,195,86,2,48,250,7,149,17,215,48,0,0,,,,,,,,,
171262,171262,UT,20:00:24 10-Jun-2019,,,B,13.4387,144.5806,CRC 84.131,20:00:10 10-Jun-2019,Status,74,144,90,12,104,39,157,138,53,80,2,130,84,5,255,0,1,129,16,214,160,0,32,,,,,,,,,
171262,171262,UT,00:28:29 11-Jun-2019,,,B,13.4379,144.6262,CRC (both failed),,,34,217,64,4,8,0,0,0,128,0,65,234,8,4,2,198,217,64,0,8,11,72,4,0,20,0,0,0,0,32,80,
171262,171262,UT,22:27:03 12-Jun-2019,,,B,13.4475,144.6980,CRC 206.141,22:26:48 12-Jun-2019,Status,89,208,90,12,120,39,157,138,54,89,172,3,82,7,149,10,1,160,17,214,160,0,0,,,,,,,,,
171262,171262,UT,22:27:48 12-Jun-2019,,,B,13.4383,144.6500,CRC 10.9,22:27:48 12-Jun-2019,Status,10,64,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171262,171262,UT,07:17:40 13-Jun-2019,,,B,13.4540,144.6544,CRC 31.152,07:17:40 13-Jun-2019,Status,67,240,90,12,72,39,157,,,,,,,,,,,,,,,,,,,,,,,,,
171262,171262,UT,07:18:34 13-Jun-2019,,,B,13.4540,144.6544,CRC (both failed),00:00:00 12-Jun-2019,TAT,40,217,137,16,16,0,0,0,0,0,0,0,0,0,0,132,217,128,0,0,0,0,0,0,0,0,254,5,0,0,131,
171262,171262,UT,00:21:52 14-Jun-2019,,,B,13.4418,144.6131,CRC (both failed),,,34,217,160,0,0,0,0,0,0,0,0,254,3,24,8,94,217,168,136,68,0,48,4,96,0,247,255,253,123,244,228,
171262,171262,UT,06:44:10 16-Jun-2019,,,B,13.4492,144.6651,CRC 202.156,06:24:00 16-Jun-2019,Status,89,80,90,12,104,39,157,138,56,25,128,50,130,15,36,5,55,82,225,55,155,126,233,,,,,,,,,
171262,171262,UT,08:27:38 16-Jun-2019,,,B,13.4558,144.6568,CRC 252.195,08:27:19 16-Jun-2019,Status,95,144,90,12,104,39,157,138,56,33,180,195,148,42,151,12,3,105,16,214,192,1,3,,,,,,,,,
171262,171262,UT,09:17:21 16-Jun-2019,,,B,13.4549,144.6587,CRC 48.225,,,40,217,224,0,0,64,32,16,16,0,64,19,97,159,1,225,60,224,47,,,,,,,,,,,,,
171262,171262,UT,20:48:51 18-Jun-2019,,,B,13.4396,144.6597,CRC 246.62,20:48:30 18-Jun-2019,Status,94,208,90,12,104,39,157,138,57,83,7,129,146,12,255,14,17,106,16,254,160,0,32,,,,,,,,,
