DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
171262,171262,UT,DS,3,0,2,183,149,05:35:36 05-Jun-2019,NP,A,23.5987,-171.2620,13.4489,144.6187,,,401677193,-137
171262,171262,UT,DS,1,0,0,,,07:19:43 05-Jun-2019,NP,B,13.4491,144.6189,13.4491,144.6189,8,,401677324,-132
171262,171262,UT,DS,1,0,0,,,08:49:39 05-Jun-2019,NK,B,13.4505,144.6186,13.4505,144.6186,8,,401677325,-127
171262,171262,UT,DS,1,0,0,,,11:09:26 05-Jun-2019,NN,B,13.4509,144.6198,13.4509,144.6198,8,,401677328,-133
171262,171262,UT,DS,1,0,0,,,07:09:13 06-Jun-2019,NP,B,13.4567,144.6224,13.4567,144.6224,,,401677330,-134
171262,171262,UT,DS,2,0,1,44,44,07:38:46 06-Jun-2019,SR,B,13.4079,144.6268,13.4079,144.6268,6,,401677323,-137
171262,171262,UT,DS,1,0,0,,,17:57:37 06-Jun-2019,NP,B,13.4165,144.6305,13.4165,144.6305,8,,401677321,-140
171262,171262,UT,DS,2,0,0,674,674,19:35:41 06-Jun-2019,NP,B,13.4186,144.5993,13.4186,144.5993,8,,401677332,-133
171262,171262,UT,DS,1,0,0,,,21:47:28 06-Jun-2019,NN,B,13.4246,144.5867,13.4246,144.5867,8,,401677327,-137
171262,171262,UT,DS,1,0,0,,,06:46:22 07-Jun-2019,NP,B,13.4485,144.5432,13.4485,144.5432,8,,401677336,-140
171262,171262,UT,DS,2,0,0,45,45,19:55:38 07-Jun-2019,SR,B,13.4302,144.6064,13.4302,144.6064,,,401677330,-124
171262,171262,UT,DS,1,0,0,,,21:41:13 07-Jun-2019,NN,B,13.4342,144.5890,13.4342,144.5890,8,,401677321,-135
171262,171262,UT,DS,1,0,0,,,22:27:14 07-Jun-2019,MA,B,13.4335,144.5889,13.4335,144.5889,8,,401677323,-128
171262,171262,UT,DS,2,0,0,45,45,23:45:14 07-Jun-2019,MB,B,13.4665,144.6656,13.4665,144.6656,7,,401677339,-129
171262,171262,UT,DS,1,0,0,,,00:06:07 08-Jun-2019,MA,B,13.4492,144.6775,13.4492,144.6775,6,,401677357,-122
171262,171262,UT,DS,2,0,0,45,45,00:47:51 08-Jun-2019,MC,B,13.4686,144.6354,13.4686,144.6354,8,,401677353,-121
171262,171262,UT,DS,1,0,0,,,06:39:48 08-Jun-2019,NP,B,13.4587,144.5943,13.4587,144.5943,8,,401677310,-131
171262,171262,UT,DS,1,0,0,,,08:25:45 08-Jun-2019,SR,B,13.4483,144.5911,13.4483,144.5911,8,,401677328,-128
171262,171262,UT,DS,1,0,0,,,11:50:42 08-Jun-2019,MC,B,13.4760,144.5576,13.4760,144.5576,8,,401677319,-129
171262,171262,UT,DS,2,0,0,44,44,21:00:26 08-Jun-2019,SR,B,13.4466,144.5973,13.4466,144.5973,8,,401677317,-130
171262,171262,UT,DS,1,0,0,,,23:06:05 08-Jun-2019,NN,B,13.4400,144.6051,13.4400,144.6051,8,,401677329,-128
171262,171262,UT,DS,2,0,0,45,45,00:05:24 10-Jun-2019,MC,B,13.4313,144.6180,13.4313,144.6180,,,401677323,-121
171262,171262,UT,DS,2,0,0,45,45,06:14:41 10-Jun-2019,NP,B,13.4628,144.5771,13.4628,144.5771,8,,401677324,-129
171262,171262,UT,DS,1,0,1,,,20:00:23 10-Jun-2019,SR,B,13.4387,144.5806,13.4387,144.5806,,,401677322,-126
171262,171262,UT,DS,2,0,0,44,44,23:04:21 10-Jun-2019,MA,B,13.4375,144.6208,13.4375,144.6208,8,,401677329,-119
171262,171262,UT,DS,1,0,1,,,00:28:28 11-Jun-2019,NN,B,13.4379,144.6262,13.4379,144.6262,8,,401677328,-135
171262,171262,UT,DS,1,0,0,,,06:04:01 11-Jun-2019,NP,B,13.4412,144.6244,13.4412,144.6244,8,,401677330,-135
171262,171262,UT,DS,1,0,0,,,08:27:52 11-Jun-2019,SR,B,13.4350,144.6403,13.4350,144.6403,8,,401677333,-130
171262,171262,UT,DS,1,0,0,,,12:29:01 11-Jun-2019,MC,B,13.4347,144.6489,13.4347,144.6489,8,,401677333,-130
171262,171262,UT,DS,1,0,0,,,22:46:53 11-Jun-2019,MA,B,13.4194,144.6689,13.4194,144.6689,8,,401677337,-134
171262,171262,UT,DS,1,0,0,,,23:30:30 11-Jun-2019,MC,B,13.4242,144.6566,13.4242,144.6566,8,,401677334,-127
171262,171262,UT,DS,1,0,0,,,23:58:30 11-Jun-2019,MB,B,13.4346,144.6526,13.4346,144.6526,6,,401677332,-134
171262,171262,UT,DS,1,0,0,,,07:32:37 12-Jun-2019,NP,B,13.4375,144.6560,13.4375,144.6560,8,,401677337,-135
171262,171262,UT,DS,2,0,0,45,45,09:10:00 12-Jun-2019,NK,B,13.4532,144.6429,13.4532,144.6429,8,,401677328,-127
171262,171262,UT,DS,1,0,0,,,12:05:50 12-Jun-2019,MC,B,13.4600,144.6411,13.4600,144.6411,8,,401677328,-130
171262,171262,UT,DS,3,0,0,44,44,21:47:04 12-Jun-2019,NK,A,13.4604,144.7807,13.4604,144.7807,8,,401677318,-128
171262,171262,UT,DS,1,0,1,,,22:27:02 12-Jun-2019,MA,B,13.4475,144.6980,13.4475,144.6980,6,,401677349,-131
171262,171262,UT,DS,2,0,1,45,45,22:27:02 12-Jun-2019,NN,B,13.4383,144.6500,13.4383,144.6500,,,401677346,-137
171262,171262,UT,DS,2,0,0,44,44,23:40:46 12-Jun-2019,MB,B,13.4491,144.6627,13.4491,144.6627,8,,401677340,-130
171262,171262,UT,DS,2,0,2,54,54,07:18:06 13-Jun-2019,NP,B,13.4540,144.6544,13.4540,144.6544,8,,401677332,-133
171262,171262,UT,DS,1,0,0,,,21:16:40 13-Jun-2019,NK,B,13.4114,144.3255,13.4114,144.3255,,,401677329,-131
171262,171262,UT,DS,2,0,0,89,89,22:44:57 13-Jun-2019,MC,B,13.4438,144.6025,13.4438,144.6025,8,,401677328,-129
171262,171262,UT,DS,1,0,1,,,00:21:52 14-Jun-2019,MC,B,13.4418,144.6131,13.4418,144.6131,8,,401677328,-120
171262,171262,UT,DS,1,0,0,,,11:28:46 14-Jun-2019,MC,B,13.4408,144.6098,13.4408,144.6098,8,,401677327,-119
171262,171262,UT,DS,1,0,0,,,21:00:07 14-Jun-2019,NK,B,13.4388,144.6409,13.4388,144.6409,8,,401677328,-137
171262,171262,UT,DS,2,0,0,45,45,23:20:08 14-Jun-2019,MA,B,13.4285,144.6528,13.4285,144.6528,8,,401677324,-118
171262,171262,UT,DS,1,0,0,,,00:00:04 15-Jun-2019,MC,B,13.4301,144.6402,13.4301,144.6402,8,,401677332,-120
171262,171262,UT,DS,1,0,0,,,06:59:01 15-Jun-2019,NP,B,13.4328,144.6232,13.4328,144.6232,8,,401677333,-127
171262,171262,UT,DS,1,0,0,,,10:25:36 15-Jun-2019,MA,B,13.4331,144.6203,13.4331,144.6203,8,,401677332,-131
171262,171262,UT,DS,2,0,0,60,60,10:50:52 15-Jun-2019,NN,B,13.4320,144.6302,13.4320,144.6302,6,,401677328,-123
171262,171262,UT,DS,1,0,0,,,11:41:14 15-Jun-2019,MB,B,13.4325,144.6291,13.4325,144.6291,8,,401677330,-130
171262,171262,UT,DS,1,0,0,,,20:43:08 15-Jun-2019,SR,B,13.4302,144.6160,13.4302,144.6160,8,,401677329,-126
171262,171262,UT,DS,2,0,0,44,44,23:45:20 15-Jun-2019,MC,B,13.4370,144.6218,13.4370,144.6218,8,,401677330,-121
171262,171262,UT,DS,2,0,0,45,45,01:24:43 16-Jun-2019,MC,B,13.4385,144.6193,13.4385,144.6193,8,,401677329,-129
171262,171262,UT,DS,2,0,1,45,45,06:44:32 16-Jun-2019,NP,B,13.4492,144.6651,13.4492,144.6651,8,,401677322,-130
171262,171262,UT,DS,1,0,1,,,08:27:38 16-Jun-2019,NP,B,13.4558,144.6568,13.4558,144.6568,8,,401677325,-132
171262,171262,UT,DS,1,0,1,,,09:17:20 16-Jun-2019,SR,B,13.4549,144.6587,13.4549,144.6587,8,,401677328,-135
171262,171262,UT,DS,1,0,0,,,10:39:22 16-Jun-2019,NN,B,13.4554,144.6649,13.4554,144.6649,8,,401677327,-127
171262,171262,UT,DS,1,0,0,,,20:13:02 16-Jun-2019,SR,B,13.4464,144.6635,13.4464,144.6635,8,,401677326,-124
171262,171262,UT,DS,3,0,0,44,44,22:41:31 16-Jun-2019,MA,A,13.4350,144.6021,13.4350,144.6021,8,,401677324,-122
171262,171262,UT,DS,3,0,0,44,44,23:24:25 16-Jun-2019,MC,A,13.4424,144.6084,13.4424,144.6084,8,,401677328,-121
171262,171262,UT,DS,3,0,0,44,44,23:58:35 16-Jun-2019,MB,A,13.4658,144.6216,13.4658,144.6216,8,,401677333,-129
171262,171262,UT,DS,1,0,0,,,00:22:58 17-Jun-2019,MA,B,13.4639,144.6243,13.4639,144.6243,6,,401677342,-129
171262,171262,UT,DS,1,0,0,,,08:39:47 17-Jun-2019,SR,B,13.4601,144.6209,13.4601,144.6209,8,,401677345,-127
171262,171262,UT,DS,1,0,0,,,08:45:52 17-Jun-2019,NK,B,13.4456,144.6230,13.4456,144.6230,6,,401677328,-130
171262,171262,UT,DS,2,0,0,90,90,19:42:07 17-Jun-2019,SR,B,13.4346,144.6431,13.4346,144.6431,8,,401677330,-128
171262,171262,UT,DS,1,0,0,,,22:19:00 17-Jun-2019,MA,B,13.4478,144.6460,13.4478,144.6460,8,,401677338,-131
171262,171262,UT,DS,2,0,0,89,89,23:08:36 17-Jun-2019,NN,B,13.4472,144.6503,13.4472,144.6503,8,,401677331,-130
171262,171262,UT,DS,1,0,0,,,08:06:12 18-Jun-2019,NP,B,13.4576,144.6784,13.4576,144.6784,8,,401677318,-135
171262,171262,UT,DS,2,0,1,90,90,20:49:35 18-Jun-2019,SR,B,13.4396,144.6597,13.4396,144.6597,,,401677342,-125
171262,171262,UT,DS,1,0,0,,,22:36:41 18-Jun-2019,NK,B,13.4480,144.6392,13.4480,144.6392,8,,401677331,-135
171262,171262,UT,DS,1,0,0,,,00:57:15 19-Jun-2019,MB,B,13.4521,144.6372,13.4521,144.6372,8,,401677334,-133
171262,171262,UT,DS,2,0,1,44,44,07:43:35 19-Jun-2019,SR,B,13.4727,144.6356,13.4727,144.6356,8,,401677334,-136
171262,171262,UT,DS,2,0,0,45,45,20:23:09 19-Jun-2019,SR,B,13.4260,144.6462,13.4260,144.6462,,,401677332,-130
171262,171262,UT,DS,2,0,0,44,44,22:10:54 19-Jun-2019,NK,B,13.4506,144.6469,13.4506,144.6469,8,,401677330,-133
171262,171262,UT,DS,2,0,0,55,55,00:04:55 20-Jun-2019,MC,B,13.4600,144.6461,13.4600,144.6461,8,,401677330,-129
171262,171262,UT,DS,1,0,1,,,07:11:16 20-Jun-2019,SR,B,13.4986,144.6635,13.4986,144.6635,8,,401677352,-135
171262,171262,UT,DS,1,0,0,,,08:50:20 20-Jun-2019,SR,B,13.4862,144.6453,13.4862,144.6453,8,,401677340,-131
171262,171262,UT,DS,2,0,1,213,213,19:46:34 20-Jun-2019,SR,B,13.4351,144.6527,13.4351,144.6527,8,,401677328,-128
