DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
157642,157642,UT,Strong,28-Mar-2019,00:35:13,28-Mar-2019,00:32:17
157642,157642,UT,Strong,27-Dec-2019,21:03:40,27-Dec-2019,20:59:57
