DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
157642,157642,0.500000,UT,,,00:30:48 28-Mar-2019,,A,13.6084,144.9169,,,,,,,,,28.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
157642,157642,0.500000,UT,,00:35:13 28-Mar-2019,00:32:17 28-Mar-2019,-175,A,13.6084,144.9169,CRC,,,,474,3.500,,,28.85,,,,,,,,,,,,,,141,47,,0,,,,,,,0,,,0,88,,,
157642,157642,0.500000,UT,,,00:33:22 28-Mar-2019,,A,13.6084,144.9169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
157642,157642,0.500000,UT,,,01:08:28 28-Mar-2019,,B,13.6078,144.9171,,,,,,,,,28.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
157642,157642,0.500000,UT,,,09:24:02 28-Mar-2019,,B,13.5555,144.9184,,,,,12799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
157642,157642,0.500000,UT,,,09:24:46 28-Mar-2019,,B,13.5555,144.9184,,,,,,,,,28.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
157642,157642,0.500000,UT,1.00a,,11:39:53 28-Mar-2019,,B,13.5576,144.9144,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
157642,157642,0.500000,UT,1.00a,,22:03:18 28-Mar-2019,,A,13.6363,144.8990,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
157642,157642,0.500000,UT,,22:06:59 28-Mar-2019,22:04:02 28-Mar-2019,-176,A,13.6363,144.8990,CRC,,,,559,3.450,,,27.75,,,,,,,,,,,,,,180,47,,0,,,,,,,0,,,0,108,,,
157642,157642,0.500000,UT,,,22:04:48 28-Mar-2019,,A,13.6363,144.8990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
