,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
138961,17-Jul-2014,02:03:00,2,4.000000,34,11,0,5,,,,,,,,,,,,,,15,27,12939,,,,31,27127,,,,14,29897,,,,21,25054,,,,19,27848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138961,17-Jul-2014,02:15:00,2,4.000000,35,12,1,4,,,,,,,,,,,,,,15,19,2395,,,,27,25505,,,,31,29505,,,,3,31270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138961,17-Jul-2014,02:45:00,1,4.000000,37,15,1,6,,,,,,,,,,,,,,15,3,18722,,,,27,25767,,,,23,20595,,,,31,5733,,,,16,5899,,,,19,10435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138961,17-Jul-2014,03:57:00,3,4.000000,44,20,1,4,,,,,,,,,,,,,,15,3,18346,,,,27,16147,,,,11,28107,,,,32,4447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138961,17-Jul-2014,04:03:00,1,4.000000,45,20,1,6,,,,,,,,,,,,,,15,23,29085,,,,32,14036,,,,19,23480,,,,3,17798,,,,13,20175,,,,11,16217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138961,17-Jul-2014,04:09:00,1,4.000000,46,20,1,8,,,,,,,,,,,,,,15,19,30828,,,,23,31472,,,,31,32679,,,,16,2060,,,,3,27101,,,,32,2136,,,,11,13899,,,,26,4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138961,17-Jul-2014,04:39:00,1,4.000000,49,22,1,6,,,,,,,,,,,,,,15,31,31130,,,,32,31176,,,,19,1594,,,,1,2054,,,,16,11226,,,,3,13293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138961,17-Jul-2014,04:57:00,1,4.000000,51,23,1,6,,,,,,,,,,,,,,15,16,20729,,,,11,12791,,,,3,10951,,,,27,8218,,,,7,21425,,,,1,7440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138961,17-Jul-2014,05:03:00,1,4.000000,52,23,1,8,,,,,,,,,,,,,,15,16,13704,,,,11,16816,,,,23,2926,,,,7,2684,,,,13,3655,,,,3,926,,,,27,22697,,,,1,20232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138961,17-Jul-2014,05:15:00,2,4.000000,54,23,1,6,,,,,,,,,,,,,,15,11,9524,,,,27,7446,,,,22,29031,,,,16,18282,,,,7,15655,,,,1,31200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
