DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
178540,178540,,Mk10,,08:12:52 13-Jul-2022,08:13:55 13-Jul-2022,63,B,13.4627,144.6559,CRC,0,0,,,,1.000,0.212,,0.0,10.0,1,,,,,,,,,,,128,29,215,65,16,,,,,,,77,30,0,,,,
178540,178540,,Mk10,,,12:19:02 16-Jul-2022,,B,13.4662,144.6577,CRC,0,0,,1372,3.568,0.984,0.196,29.80,0.0,6.0,1,,,,,,,,,,,173,24,207,74,16,,,,,,,129,62,0,,,,
178540,178540,,Mk10,,,18:48:43 02-Aug-2022,,B,13.4902,144.6381,CRC,0,0,,4316,3.568,1.000,0.232,29.40,0.0,12.0,1,,,,,,,,,,,206,20,248,75,16,,,,,,,379,196,0,,,,
178540,178540,,Mk10,,,09:17:07 03-Aug-2022,,B,13.4529,144.6375,CRC,0,0,,4444,3.568,1.000,0.172,30.40,0.0,12.0,0,,,,,,,,,,,186,20,241,60,16,,,,,,,386,198,0,,,,
178540,178540,,Mk10,,00:19:59 07-Aug-2022,00:21:02 07-Aug-2022,63,B,13.4770,144.6083,CRC,0,0,,,,0.984,0.192,,0.0,8.0,1,,,,,,,,,,,123,20,249,72,16,,,,,,,438,226,0,,,,
178540,178540,,Mk10,,,07:24:36 22-Aug-2022,,B,13.4193,144.6529,,0,0,,7900,3.568,1.000,0.200,28.80,-1.0,6.0,1,,,,,,,,,,,121,22,238,50,12310,,,,,,,9623,8400,0,,,,
