DeployID,Ptt,Instr,Id,StartMin,StartMax,EndMin,EndMax,MinDurationMinutes,MaxDurationMinutes,LocationQuality,Latitude,Longitude
178540,178540,Mk10,1,02:58:00 11-Jul-2022,02:58:00 11-Jul-2022,04:31:00 11-Jul-2022,04:31:00 11-Jul-2022,93,93,,,
