Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
149130,31-May-2016,05:11:00,1,26.000000,137,242,0,7,13.44408,144.63614,11:31:48.834844 31-May-2016,FastGPS,13.44505,144.63194,54,1,,2.4,5.4,,,,15,16,1582,,,,27,1299,,,,8,8438,,,,23,16774,,,,26,19981,,,,4,27501,,,,11,9316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149130,31-May-2016,11:31:17,1,26.000000,138,243,0,6,13.44300,144.63681,17:30:25.025625 04-Jun-2016,FastGPS,13.44408,144.63614,54,,,13.9,5.8,,,,15,23,24253,,,,3,19306,,,,17,20531,,,,9,3250,,,,28,13619,,,,19,7948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149130,04-Jun-2016,17:29:53,1,26.000000,154,256,0,5,13.44492,144.63373,01:40:08.078750 10-Jun-2016,FastGPS,13.44300,144.63681,54,,,2.3,6.0,,,,15,5,5253,,,,13,8862,,,,2,24805,,,,15,17105,,,,30,13464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149130,10-Jun-2016,01:39:36,1,26.000000,173,293,0,5,13.44585,144.63513,05:05:42.384844 11-Jun-2016,FastGPS,13.44492,144.63373,54,1,,1.0,6.1,,,,15,21,811,,,,31,11969,,,,32,835,,,,14,8305,,,,4,27351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149130,11-Jun-2016,05:05:10,1,26.000000,177,310,0,6,13.44319,144.63425,18:52:29.243750 11-Jun-2016,FastGPS,13.44585,144.63513,54,1,,14.3,6.4,,,,15,11,14241,,,,26,15040,,,,4,19167,,,,8,8128,,,,10,25673,,,,16,5671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149130,11-Jun-2016,18:51:57,1,26.000000,179,315,0,4,13.44427,144.63602,13:45:28.398750 12-Jun-2016,FastGPS,13.44319,144.63425,54,,,0.8,6.2,,,,15,12,19755,,,,5,28793,,,,20,21169,,,,15,17003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149130,12-Jun-2016,13:44:56,1,26.000000,182,317,0,7,13.44370,144.63666,13:19:48.604062 16-Jun-2016,FastGPS,13.44427,144.63602,54,,,7.3,6.4,,,,15,6,2447,,,,2,20256,,,,5,15256,,,,19,10859,,,,13,32549,,,,9,31620,,,,17,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149130,16-Jun-2016,13:19:16,1,27.000000,196,351,0,7,13.44689,144.63528,01:59:32.057500 17-Jun-2016,FastGPS,13.44370,144.63666,54,,,10.4,5.6,,,,15,6,32576,,,,9,10750,,,,19,6236,,,,7,10970,,,,5,13250,,,,17,10739,,,,2,31916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149130,17-Jun-2016,01:59:00,1,27.000000,198,353,0,5,13.44363,144.63664,09:41:27.101250 17-Jun-2016,FastGPS,13.44689,144.63528,54,,,10.4,5.1,,,,15,32,5649,,,,21,8855,,,,14,23425,,,,27,2018,,,,31,27422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149130,17-Jun-2016,09:40:55,1,27.000000,199,358,0,8,13.44573,144.63460,05:42:32.222500 18-Jun-2016,FastGPS,13.44363,144.63664,54,,,24.1,5.1,,,,15,23,1627,,,,9,4773,,,,11,4265,,,,19,11813,,,,28,1881,,,,3,7513,,,,22,31769,,,,7,14394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
