DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
176773,176773,,Mk10,07:00:00 09-Jun-2019,,,,0.0,29.6,Status
176773,176773,,Mk10,00:00:00 14-Jun-2019,,,,0.0,29.8,Status
176773,176773,,Mk10,11:00:00 19-Jun-2019,,,,0.0,29.7,Status
176773,176773,,Mk10,09:00:00 20-Jun-2019,,,,0.0,30.1,Status
176773,176773,,Mk10,08:00:00 25-Jun-2019,,,,0.0,30.0,Status
176773,176773,,Mk10,01:00:00 03-Jul-2019,,,,0.0,30.4,Status
176773,176773,,Mk10,11:00:00 08-Jul-2019,,,,0.0,30.8,Status
176773,176773,,Mk10,12:00:00 11-Jul-2019,,,,0.0,30.2,Status
176773,176773,,Mk10,13:00:00 19-Jul-2019,,,,0.0,29.9,Status
176773,176773,,Mk10,11:00:00 26-Jul-2019,,,,0.0,30.4,Status
176773,176773,,Mk10,07:00:00 27-Jul-2019,,,,0.0,30.6,Status
176773,176773,,Mk10,18:00:00 27-Jul-2019,,,,0.0,29.5,Status
176773,176773,,Mk10,12:00:00 30-Jul-2019,,,,0.0,29.9,Status
176773,176773,,Mk10,10:00:00 07-Aug-2019,,,,0.0,29.0,Status
176773,176773,,Mk10,09:00:00 19-Aug-2019,,,,0.0,29.7,Status
176773,176773,,Mk10,23:00:00 23-Aug-2019,,,,0.0,29.8,Status
176773,176773,,Mk10,00:00:00 30-Aug-2019,,,,0.0,30.2,Status
176773,176773,,Mk10,11:00:00 31-Aug-2019,,,,0.0,30.3,Status
176773,176773,,Mk10,23:00:00 03-Sep-2019,,,,0.0,29.8,Status
176773,176773,,Mk10,11:00:00 04-Sep-2019,,,,0.0,29.9,Status
176773,176773,,Mk10,23:00:00 06-Sep-2019,,,,0.0,29.7,Status
176773,176773,,Mk10,00:00:00 28-Sep-2019,,,,0.0,30.2,Status
176773,176773,,Mk10,12:00:00 30-Sep-2019,,,,0.0,29.5,Status
176773,176773,,Mk10,09:00:00 03-Oct-2019,,,,0.0,30.5,Status
176773,176773,,Mk10,07:00:00 07-Oct-2019,,,,0.0,29.5,Status
176773,176773,,Mk10,01:00:00 20-Oct-2019,,,,0.0,30.0,Status
176773,176773,,Mk10,20:00:00 22-Oct-2019,,,,0.0,29.2,Status
176773,176773,,Mk10,21:00:00 23-Oct-2019,,,,0.0,29.5,Status
176773,176773,,Mk10,23:00:00 24-Oct-2019,,,,0.0,29.6,Status
176773,176773,,Mk10,09:00:00 03-Nov-2019,,,,0.0,29.7,Status
176773,176773,,Mk10,23:00:00 05-Nov-2019,,,,0.0,29.6,Status
