DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
176773,176773,Mk10,Strong,06-Aug-2018,22:42:12,06-Aug-2018,22:42:13
176773,176773,Mk10,Strong,07-Nov-2019,08:51:14,07-Nov-2019,08:51:48
