,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
166331,16-May-2017,02:28:00,1,1.000000,35,10,0,5,,,,,,,,,,,,,,15,26,2205,,,,31,2485,,,,16,22427,,,,14,1517,,,,29,15094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,16-May-2017,08:48:19,1,1.000000,36,12,0,8,,,,,,,,,,,,,,15,1,28580,,,,3,15903,,,,22,11873,,,,7,25144,,,,11,3354,,,,30,6593,,,,23,18452,,,,28,27566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,19-May-2017,23:44:00,1,1.000000,49,39,0,7,,,,,,,,,,,,,,15,32,14085,,,,31,30449,,,,29,13869,,,,25,22131,,,,14,31368,,,,10,25116,,,,18,20388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,20-May-2017,12:51:00,1,1.000000,51,42,0,4,,,,,,,,,,,,,,15,17,15540,,,,9,5567,,,,7,22540,,,,19,29735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,21-May-2017,08:21:48,1,1.000000,54,48,0,6,,,,,,,,,,,,,,15,11,1327,,,,7,27069,,,,1,30476,,,,3,24385,,,,22,4628,,,,23,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,23-May-2017,08:02:42,1,1.000000,61,60,0,6,,,,,,,,,,,,,,15,1,22875,,,,7,19270,,,,11,20732,,,,22,10029,,,,3,1980,,,,30,30950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,24-May-2017,09:09:03,1,1.000000,65,63,0,7,,,,,,,,,,,,,,15,28,14280,,,,3,32374,,,,22,21636,,,,1,31968,,,,7,22107,,,,8,8481,,,,23,31075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,26-May-2017,00:33:35,1,1.000000,71,72,0,6,,,,,,,,,,,,,,15,32,4563,,,,26,17078,,,,29,8326,,,,31,20646,,,,10,17546,,,,14,17699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,26-May-2017,06:46:14,1,1.000000,72,72,0,7,,,,,,,,,,,,,,15,11,30720,,,,16,14970,,,,22,5338,,,,1,23345,,,,3,8192,,,,7,6580,,,,26,28519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,26-May-2017,19:25:19,1,1.000000,74,73,0,5,,,,,,,,,,,,,,15,12,12855,,,,24,10990,,,,5,8694,,,,21,31100,,,,20,17081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,28-May-2017,03:08:10,1,1.000000,79,77,0,5,,,,,,,,,,,,,,15,4,21253,,,,31,13405,,,,27,31586,,,,14,10324,,,,23,13330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,29-May-2017,19:11:50,2,1.000000,85,84,0,5,,,,,,,,,,,,,,15,12,29093,,,,24,286,,,,21,17680,,,,20,5096,,,,5,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,30-May-2017,13:55:54,1,1.000000,88,85,0,6,,,,,,,,,,,,,,15,5,15561,,,,17,4680,,,,13,25519,,,,30,4140,,,,6,12192,,,,19,16804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,03-Jun-2017,22:07:27,2,1.000000,104,107,0,8,,,,,,,,,,,,,,15,32,14045,,,,10,22172,,,,18,22906,,,,31,6171,,,,29,25278,,,,25,30760,,,,26,27836,,,,15,24664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,04-Jun-2017,10:28:09,1,1.000000,106,107,0,4,,,,,,,,,,,,,,15,9,6728,,,,28,15465,,,,17,25700,,,,23,30447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,06-Jun-2017,19:20:49,1,1.000000,115,111,0,7,,,,,,,,,,,,,,15,12,6241,,,,20,6048,,,,18,29217,,,,24,9727,,,,25,28936,,,,21,11606,,,,15,15421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,09-Jun-2017,17:55:01,1,1.000000,126,123,0,5,,,,,,,,,,,,,,15,5,21182,,,,15,15501,,,,24,22262,,,,12,17240,,,,20,22392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,11-Jun-2017,20:09:04,1,1.000000,134,129,0,6,,,,,,,,,,,,,,15,18,16559,,,,10,15728,,,,15,31178,,,,25,1547,,,,12,22584,,,,20,19338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,12-Jun-2017,02:15:55,1,1.000000,135,129,0,6,,,,,,,,,,,,,,15,27,11524,,,,4,15191,,,,31,16949,,,,23,6268,,,,8,5809,,,,14,20198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
