Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
166331,16-May-2017,02:28:00,1,1.000000,35,10,0,5,13.44377,144.61984,08:48:26.911719 16-May-2017,FastGPS,13.46327,144.66057,54,,,0.6,5.5,,,,15,26,2205,,,,31,2485,,,,16,22427,,,,14,1517,,,,29,15094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,16-May-2017,08:48:19,1,1.000000,36,12,0,8,13.43437,144.63135,23:44:07.476094 19-May-2017,FastGPS,13.44377,144.61984,54,,,5.3,6.9,,,,15,1,28580,,,,3,15903,,,,22,11873,,,,7,25144,,,,11,3354,,,,30,6593,,,,23,18452,,,,28,27566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,19-May-2017,23:44:00,1,1.000000,49,39,0,7,13.43365,144.63289,12:51:07.414219 20-May-2017,FastGPS,13.43437,144.63135,54,,,10.8,6.5,,,,15,32,14085,,,,31,30449,,,,29,13869,,,,25,22131,,,,14,31368,,,,10,25116,,,,18,20388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,20-May-2017,12:51:00,1,1.000000,51,42,0,4,13.43365,144.63356,08:21:54.354219 21-May-2017,FastGPS,13.43365,144.63289,54,,,1.5,6.4,,,,15,17,15540,,,,9,5567,,,,7,22540,,,,19,29735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,21-May-2017,08:21:48,1,1.000000,54,48,0,6,13.43358,144.63371,08:02:49.896719 23-May-2017,FastGPS,13.43365,144.63356,54,,,8.1,5.4,,,,15,11,1327,,,,7,27069,,,,1,30476,,,,3,24385,,,,22,4628,,,,23,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,23-May-2017,08:02:42,1,1.000000,61,60,0,6,13.43383,144.63324,09:09:09.424219 24-May-2017,FastGPS,13.43358,144.63371,54,,,4.3,6.9,,,,15,1,22875,,,,7,19270,,,,11,20732,,,,22,10029,,,,3,1980,,,,30,30950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,24-May-2017,09:09:03,1,1.000000,65,63,0,7,13.43464,144.63193,00:33:41.885625 26-May-2017,FastGPS,13.43383,144.63324,54,,,5.1,5.4,,,,15,28,14280,,,,3,32374,,,,22,21636,,,,1,31968,,,,7,22107,,,,8,8481,,,,23,31075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,26-May-2017,00:33:35,1,1.000000,71,72,0,6,13.43352,144.63361,06:46:20.402500 26-May-2017,FastGPS,13.43464,144.63193,54,,,23.3,5.9,,,,15,32,4563,,,,26,17078,,,,29,8326,,,,31,20646,,,,10,17546,,,,14,17699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,26-May-2017,06:46:14,1,1.000000,72,72,0,7,13.43361,144.63293,19:25:25.365625 26-May-2017,FastGPS,13.43352,144.63361,54,,,11.8,5.4,,,,15,11,30720,,,,16,14970,,,,22,5338,,,,1,23345,,,,3,8192,,,,7,6580,,,,26,28519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,26-May-2017,19:25:19,1,1.000000,74,73,0,5,13.42181,144.63290,03:08:19.285000 28-May-2017,FastGPS,13.43361,144.63293,54,,,3.1,5.4,,,,15,12,12855,,,,24,10990,,,,5,8694,,,,21,31100,,,,20,17081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166331,28-May-2017,03:08:10,1,1.000000,79,77,0,5,13.43410,144.63327,19:11:56.922031 29-May-2017,FastGPS,13.42181,144.63290,54,1,,22.5,8.3,,,,15,4,21253,,,,31,13405,,,,27,31586,,,,14,10324,,,,23,13330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
