DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
171221,171221,,Mk10,15:00:00 09-May-2017,,,,0.0,19.4,Status
171221,171221,,Mk10,23:00:00 22-May-2017,,,,0.0,29.4,Status
171221,171221,,Mk10,23:00:00 06-Jun-2017,,,,0.0,30.1,Status
171221,171221,,Mk10,12:00:00 29-Jun-2017,,,,0.0,29.9,Status
171221,171221,,Mk10,04:00:00 30-Jun-2017,,,,0.0,30.3,Status
171221,171221,,Mk10,09:00:00 14-Jul-2017,,,,0.0,30.1,Status
171221,171221,,Mk10,22:00:00 25-Jul-2017,,,,0.0,30.0,Status
171221,171221,,Mk10,00:00:00 28-Jul-2017,,,,0.0,30.5,Status
171221,171221,,Mk10,01:00:00 30-Jul-2017,,,,0.0,30.6,Status
171221,171221,,Mk10,11:00:00 17-Aug-2017,,,,0.0,31.0,Status
171221,171221,,Mk10,09:00:00 08-Sep-2017,,,,0.0,30.4,Status
171221,171221,,Mk10,12:00:00 10-Sep-2017,,,,0.0,29.2,Status
171221,171221,,Mk10,17:00:00 25-Sep-2017,,,,0.0,29.7,Status
171221,171221,,Mk10,12:00:00 30-Sep-2017,,,,0.0,30.0,Status
171221,171221,,Mk10,13:00:00 03-Oct-2017,,,,0.0,29.9,Status
171221,171221,,Mk10,19:00:00 05-Nov-2017,,,,0.0,29.5,Status
171221,171221,,Mk10,11:00:00 11-Nov-2017,,,,0.0,29.5,Status
171221,171221,,Mk10,17:00:00 17-Nov-2017,,,,0.0,29.3,Status
171221,171221,,Mk10,20:00:00 23-Nov-2017,,,,0.0,28.3,Status
171221,171221,,Mk10,17:00:00 10-Dec-2017,,,,0.0,28.8,Status
171221,171221,,Mk10,20:00:00 01-Jan-2018,,,,0.0,28.7,Status
171221,171221,,Mk10,00:00:00 15-Feb-2018,,,,0.0,28.3,Status
171221,171221,,Mk10,19:00:00 18-Feb-2018,,,,0.0,28.1,Status
171221,171221,,Mk10,11:00:00 25-Feb-2018,,,,0.0,28.2,Status
