DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
131989,131989,Mk10,Strong,06-Aug-2013,02:50:36,06-Aug-2013,02:50:38
131989,131989,Mk10,Strong,07-Nov-2016,16:12:33,07-Nov-2016,16:14:16
