DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
166350,166350,UT,Strong,18-May-2017,16:26:07,18-May-2017,16:25:36
166350,166350,UT,Strong,16-Aug-2017,23:42:49,16-Aug-2017,23:42:18
