DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
166350,166350,UT,04:04:36 17-May-2017,,,,,,CRC 15.66,04:05:07 19-May-2017,Status,65,240,90,12,40,134,165,98,57,144,81,194,84,0,165,10,1,251,255,222,24,36,4,,,,,,,,,
166350,166350,UT,05:42:43 17-May-2017,,,1,11.5840,136.5590,CRC 171.55,05:43:14 17-May-2017,Status,85,112,90,12,40,130,165,98,56,150,179,129,150,1,159,12,1,119,255,216,210,56,179,,,,,,,,,
166350,166350,UT,00:17:44 18-May-2017,,,B,13.4390,144.6290,CRC (both failed),,,34,87,39,0,0,6,4,65,72,0,48,247,129,1,28,15,55,252,239,233,114,239,255,207,255,207,255,254,29,255,251,
166350,166350,UT,07:50:05 18-May-2017,,,A,13.4420,144.6370,CRC 142.217,07:50:36 18-May-2017,Status,81,208,90,12,40,130,165,98,57,31,41,2,20,74,202,14,0,252,242,49,134,212,36,,,,,,,,,
166350,166350,UT,11:36:34 20-May-2017,,,B,13.4510,144.6360,CRC 143.113,11:45:21 20-May-2017,Status,81,240,90,12,40,130,165,67,58,46,213,78,43,226,170,171,10,67,239,209,48,4,63,,,,,,,,,
166350,166350,UT,21:16:37 20-May-2017,,,B,13.4500,144.6300,CRC 59.253,21:17:08 20-May-2017,Status,71,112,90,12,40,130,165,98,58,85,18,2,84,39,35,20,134,222,4,26,245,144,27,,,,,,,,,
166350,166350,UT,07:19:40 21-May-2017,,,B,13.4430,144.6390,CRC (both failed),,,40,86,128,0,0,224,0,1,128,0,68,111,239,252,253,197,114,128,0,0,0,0,0,0,0,65,1,93,32,29,136,
166350,166350,UT,11:05:54 21-May-2017,,,B,13.4470,144.6420,CRC 10.35,11:06:25 21-May-2017,Status,65,80,90,12,40,130,165,99,122,172,102,66,148,8,183,23,1,133,16,211,64,2,0,,,,,,,,,
166350,166350,UT,04:41:15 22-May-2017,,,A,13.4460,144.6330,CRC 10.9,04:41:15 22-May-2017,Status,10,64,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166350,166350,UT,04:46:56 22-May-2017,,,A,13.4460,144.6330,CRC 241.79,04:47:28 22-May-2017,Status,94,48,90,12,40,130,165,98,59,18,247,3,210,87,18,197,152,40,97,31,199,135,35,,,,,,,,,
