DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
166350,166350,UT,DS,1,0,1,,,04:04:36 17-May-2017,P,,,,,,,,,
166350,166350,UT,DS,4,1,1,,,05:41:58 17-May-2017,P,1,11.5840,136.5590,,,,,401677504,-124
166350,166350,UT,DS,2,0,0,142,142,07:42:40 17-May-2017,R,B,13.4560,144.6340,,,,,401677504,-130
166350,166350,UT,DS,1,0,0,,,09:12:16 17-May-2017,N,B,13.4540,144.6340,,,,,401677494,-128
166350,166350,UT,DS,1,0,1,,,00:17:44 18-May-2017,B,B,13.4390,144.6290,,,,,401677497,-132
166350,166350,UT,DS,1,0,0,,,05:28:41 18-May-2017,P,B,13.4310,144.6270,,,,,401677493,-139
166350,166350,UT,DS,3,0,1,171,150,07:47:06 18-May-2017,K,A,13.4420,144.6370,,,,,401677495,-133
166350,166350,UT,DS,1,0,0,,,08:48:25 18-May-2017,R,B,13.4430,144.6380,,,,,401677495,-135
166350,166350,UT,DS,1,0,0,,,08:56:04 18-May-2017,N,B,13.4430,144.6380,,,,,401677497,-127
166350,166350,UT,DS,1,0,0,,,09:24:09 18-May-2017,K,B,13.4430,144.6320,,,,,401677497,-126
166350,166350,UT,DS,1,0,0,,,10:34:42 18-May-2017,A,B,13.4420,144.6320,,,,,401677498,-128
166350,166350,UT,DS,2,0,0,44,44,16:25:14 18-May-2017,P,B,13.4030,144.5900,,,,,401677491,-133
166350,166350,UT,DS,1,0,0,,,19:52:43 18-May-2017,R,B,13.4330,144.5690,,,,,401677506,-124
166350,166350,UT,DS,3,0,0,272,124,20:13:19 18-May-2017,K,A,13.4370,144.6240,,,,,401677498,-127
166350,166350,UT,DS,1,0,0,,,21:33:01 18-May-2017,N,B,13.4120,144.5850,,,,,401677477,-128
166350,166350,UT,DS,3,0,0,174,172,05:14:59 19-May-2017,P,A,13.4450,144.6370,,,,,401677493,-129
166350,166350,UT,DS,2,0,0,229,229,08:17:00 19-May-2017,R,B,13.4430,144.6410,,,,,401677491,-125
166350,166350,UT,DS,1,0,0,,,08:47:08 19-May-2017,N,B,13.4450,144.6360,,,,,401677495,-127
166350,166350,UT,DS,1,0,0,,,08:57:31 19-May-2017,K,B,13.4450,144.6350,,,,,401677495,-130
166350,166350,UT,DS,1,0,0,,,10:14:09 19-May-2017,A,B,13.4470,144.6340,,,,,401677495,-133
166350,166350,UT,DS,2,0,0,44,44,19:24:08 19-May-2017,R,B,13.4400,144.6230,,,,,401677497,-127
166350,166350,UT,DS,2,0,0,246,246,19:50:20 19-May-2017,K,B,13.4420,144.6350,,,,,401677497,-124
166350,166350,UT,DS,1,0,0,,,05:05:37 20-May-2017,P,B,13.4440,144.6260,,,,,401677493,-137
166350,166350,UT,DS,1,0,0,,,06:47:51 20-May-2017,P,B,13.4400,144.6310,,,,,401677492,-133
166350,166350,UT,DS,1,0,0,,,06:54:08 20-May-2017,K,B,13.4400,144.6330,,,,,401677494,-137
166350,166350,UT,DS,1,0,0,,,07:49:00 20-May-2017,R,B,13.4460,144.6330,,,,,401677491,-135
