DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
152579,152579,Mk10,Strong,25-Aug-2015,19:08:37,25-Aug-2015,19:08:38
152579,152579,Mk10,Strong,10-Jan-2016,20:38:20,10-Jan-2016,20:38:28
