Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
152579,13-Nov-2015,02:05:00,5,5.000000,35,97,0,4,15.19200,145.81100,20:50:12 13-Nov-2015,N,15.16074,145.76573,54,,,26.2,3.3,,,,15,19,21086,,,,5,2173,,,,9,30550,,,,10,17162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,13-Nov-2015,14:16:48,1,5.000000,37,98,0,6,15.16074,145.76573,02:05:08.320000 13-Nov-2015,FastGPS,15.16066,145.76242,53,,,8.4,3.2,,,,15,22,25186,,,,26,24852,,,,29,1938,,,,31,10062,,,,25,837,,,,14,5839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,13-Nov-2015,20:49:15,1,5.000000,38,,0,9,15.16066,145.76242,14:16:56.184063 13-Nov-2015,FastGPS,15.16044,145.76283,53,,,8.8,3.2,,,,15,11,16982,,,,7,11469,,,,8,10039,,,,1,6246,,,,27,29406,,,,16,26322,,,,3,25456,,,,19,18815,,,,22,32538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,14-Nov-2015,23:29:49,1,5.000000,42,103,0,7,15.17000,145.73399,20:33:58 15-Nov-2015,N,15.16009,145.76454,53,,,7.3,3.3,,,,15,8,23507,,,,32,4679,,,,11,29313,,,,3,23918,,,,19,30164,,,,1,16656,,,,23,28105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,17-Nov-2015,01:55:45,1,5.000000,50,110,0,5,15.16300,145.77000,12:53:35 17-Nov-2015,A,15.15025,145.77556,53,,,1.4,3.9,,,,15,19,6202,,,,28,11258,,,,9,20540,,,,7,17438,,,,17,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,19-Nov-2015,05:40:17,1,5.000000,58,120,0,4,15.11500,145.75800,03:20:34 20-Nov-2015,P,15.10659,145.75404,53,,,0.6,3.5,,,,15,2,5188,,,,5,29666,,,,13,18138,,,,6,13945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,23-Nov-2015,02:38:39,1,6.000000,72,142,0,6,15.20100,145.78000,19:09:26 23-Nov-2015,R,15.16002,145.76405,53,,,6.0,2.2,,,,15,17,11056,,,,6,31136,,,,19,15728,,,,7,1316,,,,2,28036,,,,28,24752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,23-Nov-2015,15:30:23,1,6.000000,74,145,0,5,15.16002,145.76405,02:38:47.188125 23-Nov-2015,FastGPS,15.16221,145.76149,53,,,9.2,3.1,,,,15,27,14378,,,,16,3060,,,,26,8250,,,,14,25014,,,,31,17858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,25-Nov-2015,00:44:30,1,6.000000,79,151,0,5,15.16072,145.76315,07:18:58.213125 25-Nov-2015,FastGPS,15.16014,145.76520,53,,,6.6,3.2,,,,15,23,9280,,,,19,21235,,,,9,19604,,,,17,5312,,,,28,25918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,25-Nov-2015,07:18:49,1,6.000000,80,153,0,5,15.13500,145.78900,22:36:53 25-Nov-2015,A,15.16072,145.76315,53,,,9.8,3.2,,,,15,15,10836,,,,20,9418,,,,5,6587,,,,2,28504,,,,24,18884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,25-Nov-2015,20:03:30,1,6.000000,82,157,0,6,15.16072,145.76315,07:18:58.213125 25-Nov-2015,FastGPS,15.16109,145.75984,53,,,3.3,3.2,,,,15,11,26168,,,,7,22324,,,,1,18064,,,,23,25719,,,,16,26546,,,,32,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,26-Nov-2015,21:52:00,1,6.000000,86,163,0,6,15.16020,145.76468,04:29:36.797500 27-Nov-2015,FastGPS,15.16099,145.76245,53,,,23.1,2.8,,,,15,11,22482,,,,1,12057,,,,19,696,,,,3,16480,,,,32,2412,,,,28,9815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,27-Nov-2015,04:29:28,1,6.000000,87,164,0,5,15.16700,145.76500,20:19:10 27-Nov-2015,R,15.16020,145.76468,53,,,3.3,2.8,,,,15,30,15940,,,,6,26179,,,,7,20518,,,,5,25974,,,,13,20428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,29-Nov-2015,09:07:36,1,6.000000,95,176,0,4,15.16900,145.75301,19:34:38 28-Nov-2015,N,15.18467,145.76326,53,,,124.4,3.0,,,,15,10,20846,,,,18,25442,,,,24,11128,,,,15,24075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,29-Nov-2015,15:10:17,1,6.000000,96,176,0,4,15.16900,145.75301,19:34:38 28-Nov-2015,N,15.16224,145.76157,53,,,1.4,2.9,,,,15,14,20107,,,,31,1786,,,,27,6354,,,,22,7238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,30-Nov-2015,04:05:23,1,6.000000,98,177,0,4,15.16224,145.76157,15:10:25.913125 29-Nov-2015,FastGPS,15.16066,145.76462,53,,,1.1,3.5,,,,15,13,14000,,,,5,29369,,,,2,5288,,,,6,19850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,30-Nov-2015,10:27:12,1,6.000000,99,178,0,8,15.16066,145.76462,04:05:32.503125 30-Nov-2015,FastGPS,15.16148,145.76120,53,1,,8.9,3.0,,,,15,10,21434,,,,12,24744,,,,15,29821,,,,18,1738,,,,25,22455,,,,24,17441,,,,20,17184,,,,29,14295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,30-Nov-2015,16:36:02,1,6.000000,100,179,0,6,15.16148,145.76120,10:27:20.983750 30-Nov-2015,FastGPS,15.16230,145.76184,53,,,10.9,2.5,,,,15,26,10320,,,,16,18320,,,,27,29768,,,,31,28516,,,,21,25858,,,,23,23209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,01-Dec-2015,20:04:17,1,6.000000,104,193,0,6,15.16249,145.76212,14:50:01.095000 02-Dec-2015,FastGPS,15.16166,145.76106,53,,,7.2,3.6,,,,15,32,4619,,,,3,18198,,,,1,8249,,,,16,5748,,,,11,942,,,,26,28634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,02-Dec-2015,08:18:10,1,6.000000,106,194,0,4,15.16249,145.76212,14:50:01.095000 02-Dec-2015,FastGPS,15.16077,145.76294,54,,,1.6,3.1,,,,15,12,6440,,,,5,24444,,,,24,30009,,,,20,23406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,02-Dec-2015,14:49:52,1,6.000000,107,197,0,4,15.15200,145.67500,23:27:58 02-Dec-2015,A,15.16249,145.76212,54,,,1.1,3.1,,,,15,27,7356,,,,16,8612,,,,14,13210,,,,31,20216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152579,03-Dec-2015,03:59:16,1,6.000000,109,200,0,4,15.16200,145.76500,19:44:05 03-Dec-2015,K,15.16035,145.76448,53,,,1.1,3.6,,,,15,2,17729,,,,6,11320,,,,15,8312,,,,13,23067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
