DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171234,171234,Mk10,Strong,27-Aug-2018,01:24:49,27-Aug-2018,11:24:50
171234,171234,Mk10,Strong,16-Oct-2018,13:20:40,16-Oct-2018,23:20:41
