DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
178579,178579,Mk10,Strong,02-Jul-2023,08:37:00,02-Jul-2023,08:41:12
178579,178579,Mk10,Strong,28-Nov-2023,09:45:19,28-Nov-2023,09:49:45
