DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
178579,178579,,Mk10,,08:19:51 13-Jul-2023,08:24:04 13-Jul-2023,253,1,13.6003,144.9282,CRC,0,0,,,,1.008,0.172,,3.0,24.0,0,,,,,,,,,,,216,18,255,72,16,,,,,,,171,47,0,,,,,,,,,,
178579,178579,,Mk10,,,10:27:42 14-Jul-2023,,0,13.5953,144.9356,CRC,0,0,,4370,3.568,1.008,0.196,29.50,3.0,24.0,0,,,,,,,,,,,102,19,255,62,16,,,,,,,177,49,0,,,,,,,,,,
178579,178579,,Mk10,,21:36:31 14-Jul-2023,21:40:45 14-Jul-2023,254,0,13.6031,144.9133,CRC,0,0,,,,1.008,0.168,,3.0,24.0,0,,,,,,,,,,,103,19,255,62,16,,,,,,,179,49,0,,,,,,,,,,
178579,178579,,Mk10,,,22:55:03 16-Jul-2023,,0,13.6144,144.9044,CRC,0,0,,5010,3.568,1.000,0.164,29.30,2.5,34.0,0,,,,,,,,,,,170,19,222,62,16,,,,,,,189,51,0,,,,,,,,,,
178579,178579,,Mk10,,,21:53:04 17-Jul-2023,,0,13.6011,144.9030,CRC,0,0,,5266,3.568,1.016,0.168,29.10,3.5,46.0,0,,,,,,,,,,,171,19,230,62,16,,,,,,,196,55,0,,,,,,,,,,
178579,178579,,Mk10,,13:00:40 18-Jul-2023,13:04:53 18-Jul-2023,253,1,13.6081,144.9227,CRC,0,0,,,,1.008,0.176,,2.5,42.0,0,,,,,,,,,,,100,19,211,50,16,,,,,,,198,54,0,,,,,,,,,,
178579,178579,,Mk10,,,23:07:46 18-Jul-2023,,1,13.5993,144.9279,CRC,0,0,,5522,3.568,1.008,0.180,29.40,3.0,42.0,0,,,,,,,,,,,53,19,211,50,16,,,,,,,200,55,0,,,,,,,,,,
178579,178579,,Mk10,,13:38:40 19-Jul-2023,13:42:54 19-Jul-2023,254,1,13.6076,144.9198,CRC,0,0,,,,1.008,0.196,,3.0,40.0,0,,,,,,,,,,,70,19,176,50,16,,,,,,,203,55,0,,,,,,,,,,
178579,178579,,Mk10,,07:40:50 20-Jul-2023,07:45:04 20-Jul-2023,254,2,13.6070,144.9190,CRC,0,0,,,,1.008,0.172,,3.0,42.0,0,,,,,,,,,,,196,18,172,50,16,,,,,,,208,57,0,,,,,,,,,,
178579,178579,,Mk10,,11:18:52 22-Jul-2023,11:23:06 22-Jul-2023,254,2,13.6078,144.9120,CRC,0,0,,,,1.008,0.196,,3.0,20.0,0,,,,,,,,,,,105,19,206,60,16,,,,,,,221,62,0,,,,,,,,,,
178579,178579,,Mk10,,,18:58:52 22-Jul-2023,,A,13.6081,144.8827,CRC,0,0,,6546,3.568,1.008,0.188,29.40,2.5,20.0,0,,,,,,,,,,,70,19,206,60,16,,,,,,,227,67,0,,,,,,,,,,
178579,178579,,Mk10,,11:12:00 23-Jul-2023,11:16:14 23-Jul-2023,254,3,13.6058,144.9311,CRC,0,0,,,,1.008,0.144,,3.0,36.0,0,,,,,,,,,,,255,19,232,70,16,,,,,,,230,68,0,,,,,,,,,,
178579,178579,,Mk10,,,08:15:35 25-Jul-2023,,1,13.6054,144.9120,,0,0,,7762,3.568,1.008,0.172,29.50,3.0,44.0,0,,,,,,,,,,,,19,255,70,8336,,,,,,,,,0,,,,,,,,,,
178579,178579,,Mk10,,07:11:28 27-Jul-2023,07:15:42 27-Jul-2023,254,0,13.6080,144.9035,CRC,0,0,,,,1.008,0.180,,3.0,40.0,0,,,,,,,,,,,117,19,251,56,16,,,,,,,340,102,0,,,,,,,,,,
178579,178579,,Mk10,,,23:29:15 27-Jul-2023,,1,13.6015,144.9168,CRC,0,0,,8402,3.568,1.008,0.164,28.80,3.0,40.0,0,,,,,,,,,,,115,19,251,66,16,,,,,,,344,103,0,,,,,,,,,,
178579,178579,,Mk10,,07:47:45 29-Jul-2023,07:51:59 29-Jul-2023,254,3,13.6070,144.9178,CRC,0,0,,,,1.008,0.164,,3.0,50.0,0,,,,,,,,,,,163,19,239,60,16,,,,,,,350,104,0,,,,,,,,,,
178579,178579,,Mk10,,19:47:29 29-Jul-2023,19:51:44 29-Jul-2023,255,3,13.6056,144.9238,CRC,0,0,,,,1.008,0.212,,3.0,50.0,0,,,,,,,,,,,96,19,239,71,16,,,,,,,353,105,0,,,,,,,,,,
178579,178579,,Mk10,,12:59:35 30-Jul-2023,13:03:50 30-Jul-2023,255,0,13.6076,144.9282,CRC,0,0,,,,1.008,0.172,,3.0,30.0,0,,,,,,,,,,,116,19,255,64,16,,,,,,,357,106,0,,,,,,,,,,
178579,178579,,Mk10,,19:26:36 30-Jul-2023,19:30:51 30-Jul-2023,255,3,13.6042,144.9194,CRC,0,0,,,,1.008,0.184,,3.0,30.0,0,,,,,,,,,,,120,19,255,64,16,,,,,,,359,107,0,,,,,,,,,,
178579,178579,,Mk10,,14:43:53 31-Jul-2023,14:48:08 31-Jul-2023,255,0,13.6031,144.9553,CRC,0,0,,,,1.008,0.208,,3.0,62.0,0,,,,,,,,,,,56,19,249,50,16,,,,,,,366,111,0,,,,,,,,,,
178579,178579,,Mk10,,,23:54:45 31-Jul-2023,,1,13.6197,144.9243,CRC,0,0,,9362,3.568,1.008,0.164,30.00,2.5,62.0,0,,,,,,,,,,,100,19,249,50,16,,,,,,,371,115,0,,,,,,,,,,
178579,178579,,Mk10,,,23:40:25 01-Aug-2023,,3,13.6047,144.9120,CRC,0,0,,9618,3.568,1.008,0.156,30.20,2.5,56.0,0,,,,,,,,,,,174,19,179,60,16,,,,,,,377,117,0,,,,,,,,,,
178579,178579,,Mk10,,11:51:17 03-Aug-2023,11:55:32 03-Aug-2023,255,B,13.5955,144.9279,CRC,0,0,,,,1.008,0.172,,3.0,22.0,0,,,,,,,,,,,142,19,238,70,16,,,,,,,385,120,0,,,,,,,,,,
178579,178579,,Mk10,,,10:14:05 08-Aug-2023,,0,13.6129,144.9223,CRC,0,0,,11346,3.568,1.008,0.164,29.80,3.0,44.0,0,,,,,,,,,,,154,19,237,64,16,,,,,,,435,132,0,,,,,,,,,,
178579,178579,,Mk10,,23:08:49 09-Aug-2023,23:13:05 09-Aug-2023,256,1,13.6051,144.9243,CRC,0,0,,,,1.008,0.188,,2.5,50.0,0,,,,,,,,,,,107,19,255,67,16,,,,,,,441,133,0,,,,,,,,,,
178579,178579,,Mk10,,01:56:10 11-Aug-2023,02:00:26 11-Aug-2023,256,0,13.6124,144.9184,CRC,0,0,,,,1.008,0.180,,3.0,38.0,0,,,,,,,,,,,199,19,243,50,16,,,,,,,448,136,0,,,,,,,,,,
178579,178579,,Mk10,,00:03:50 12-Aug-2023,00:08:06 12-Aug-2023,256,A,13.6022,144.9299,CRC,0,0,,,,1.008,0.164,,3.0,24.0,0,,,,,,,,,,,184,19,236,69,16,,,,,,,454,138,0,,,,,,,,,,
178579,178579,,Mk10,,15:26:45 12-Aug-2023,15:31:01 12-Aug-2023,256,1,13.6139,144.9237,CRC,0,0,,,,0.992,0.164,,3.0,24.0,0,,,,,,,,,,,99,19,236,69,16,,,,,,,457,139,0,,,,,,,,,,
178579,178579,,Mk10,,,07:56:26 13-Aug-2023,,0,13.5783,144.9401,CRC,0,0,,12434,3.568,1.008,0.208,29.40,3.0,18.0,0,,,,,,,,,,,191,19,248,69,16,,,,,,,461,140,0,,,,,,,,,,
178579,178579,,Mk10,,,19:50:46 14-Aug-2023,,0,13.5999,144.9348,CRC,0,0,,12818,3.568,1.008,0.188,29.20,3.0,38.0,0,,,,,,,,,,,115,19,254,73,16,,,,,,,468,141,0,,,,,,,,,,
178579,178579,,Mk10,,20:30:31 17-Aug-2023,20:34:48 17-Aug-2023,257,2,13.6070,144.9277,CRC,0,0,,,,1.008,0.212,,3.0,22.0,0,,,,,,,,,,,73,19,255,72,16,,,,,,,507,149,0,,,,,,,,,,
178579,178579,,Mk10,,22:44:21 19-Aug-2023,22:48:38 19-Aug-2023,257,0,13.6050,144.9211,CRC,0,0,,,,1.008,0.216,,3.5,38.0,0,,,,,,,,,,,97,19,202,71,16,,,,,,,516,150,0,,,,,,,,,,
178579,178579,,Mk10,,,18:33:50 21-Aug-2023,,0,13.6014,144.9163,CRC,0,0,,14290,3.568,1.008,0.208,29.70,3.5,38.0,0,,,,,,,,,,,104,19,229,69,16,,,,,,,525,152,0,,,,,,,,,,
178579,178579,,Mk10,,20:44:54 24-Aug-2023,20:49:11 24-Aug-2023,257,B,13.6270,144.9209,CRC,0,0,,,,1.008,0.176,,3.0,38.0,0,,,,,,,,,,,84,19,223,71,16,,,,,,,545,161,0,,,,,,,,,,
178579,178579,,Mk10,,,08:18:45 29-Aug-2023,,B,13.1746,143.9363,,0,0,,16210,3.568,1.008,0.240,29.70,38.0,182.0,31,,,,,,,,,,,,47,251,161,32513,,,,,,,,,0,,,,,,,,,,
178579,178579,,Mk10,,,12:54:47 29-Aug-2023,,1,13.2435,143.7702,CRC,0,0,,16338,3.504,1.008,0.176,29.20,3.0,50.0,0,,,,,,,,,,,59,19,147,50,16,,,,,,,635,213,0,,,,,,,,,,
178579,178579,,Mk10,,,00:38:25 30-Aug-2023,,3,13.1449,143.5180,CRC,0,0,,16466,3.568,1.008,0.228,30.40,2.5,48.0,0,,,,,,,,,,,52,19,177,50,16,,,,,,,639,216,0,,,,,,,,,,
178579,178579,,Mk10,,09:19:00 02-Sep-2023,09:23:18 02-Sep-2023,258,2,12.7899,141.8199,CRC,0,0,,,,1.008,0.188,,3.0,74.0,0,,,,,,,,,,,105,19,151,50,16,,,,,,,678,242,0,,,,,,,,,,
178579,178579,,Mk10,,,07:29:15 06-Sep-2023,,0,12.0138,139.4459,,0,1,,39804,2.992,,,-2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
178579,178579,,Mk10,,,11:34:03 06-Sep-2023,,2,11.9649,139.2019,CRC,0,0,,18706,3.568,1.008,0.216,29.90,3.5,56.0,0,,,,,,,,,,,73,19,213,61,16,,,,,,,810,319,0,,,,,,,,,,
178579,178579,,Mk10,,,09:07:54 09-Sep-2023,,3,11.4310,137.3333,,0,0,,19538,3.504,1.008,0.212,29.60,14.0,54.0,0,,,,,,,,,,,,21,131,18,23493,,,,,,,,,0,,,,,,,,,,
178579,178579,,Mk10,,,03:57:17 10-Sep-2023,,B,11.2991,136.9863,,0,0,,19794,3.568,1.008,0.204,30.10,3.5,84.0,0,,,,,,,,,,,,19,190,50,622,,,,,,,,,0,,,,,,,,,,
178579,178579,,Mk10,,,12:48:45 13-Sep-2023,,B,10.7431,135.1864,,0,0,,21918,3.568,1.008,0.204,29.40,70.0,464.0,32,,,,,,,,,,,,204,221,87,4513,,,,,,,,,0,,,,,,,,,,
178579,178579,,Mk10,,,10:54:41 18-Sep-2023,,2,10.7059,132.5857,CRC,0,0,,22034,3.568,1.008,0.208,29.80,3.0,90.0,0,,,,,,,,,,,77,19,247,50,16,,,,,,,920,384,0,,,,,,,,,,
178579,178579,,Mk10,,,02:06:49 19-Sep-2023,,2,10.6462,132.2798,CRC,0,0,,22226,3.504,1.008,0.164,37.60,4.0,66.0,0,,,,,,,,,,,255,19,220,78,16,,,,,,,924,386,0,,,,,,,,,,
178579,178579,,Mk10,,,08:07:43 21-Sep-2023,,A,10.5125,131.0520,CRC,0,0,,22866,3.568,1.008,0.232,30.30,3.0,68.0,0,,,,,,,,,,,109,19,212,50,16,,,,,,,1003,415,0,,,,,,,,,,
178579,178579,,Mk10,,00:37:38 28-Sep-2023,00:41:58 28-Sep-2023,260,B,8.5171,127.4248,CRC,0,0,,,,1.000,0.228,,3.5,88.0,0,,,,,,,,,,,84,19,186,60,16,,,,,,,1083,470,0,,,,,,,,,,
178579,178579,,Mk10,,09:53:40 28-Sep-2023,09:58:00 28-Sep-2023,260,0,8.2856,127.2169,CRC,0,0,,,,1.008,0.180,,3.5,88.0,0,,,,,,,,,,,68,19,186,50,16,,,,,,,1085,471,0,,,,,,,,,,
178579,178579,,Mk10,,14:07:19 28-Sep-2023,14:11:39 28-Sep-2023,260,A,8.1241,127.2001,CRC,0,0,,,,1.008,0.184,,3.5,88.0,0,,,,,,,,,,,89,19,186,60,16,,,,,,,1086,471,0,,,,,,,,,,
178579,178579,,Mk10,,,21:34:50 28-Sep-2023,,3,7.8634,127.0666,CRC,0,0,,25106,3.568,1.008,0.168,29.60,3.0,88.0,0,,,,,,,,,,,81,19,186,60,16,,,,,,,1089,473,0,,,,,,,,,,
178579,178579,,Mk10,,,08:45:56 29-Sep-2023,,B,7.3268,126.9383,,0,0,,25426,3.568,1.008,0.172,29.90,7.5,126.0,0,,,,,,,,,,,,19,201,50,8218,,,,,,,,,0,,,,,,,,,,
178579,178579,,Mk10,,00:27:46 01-Oct-2023,00:32:07 01-Oct-2023,261,B,6.2769,126.1468,CRC,0,0,,,,1.008,0.164,,4.0,52.0,0,,,,,,,,,,,94,19,192,50,16,,,,,,,1124,500,0,,,,,,,,,,
178579,178579,,Mk10,,00:59:20 04-Oct-2023,01:03:41 04-Oct-2023,261,1,5.7714,125.5368,CRC,0,0,,,,1.016,0.168,,3.5,50.0,0,,,,,,,,,,,88,19,255,78,16,,,,,,,1147,512,0,,,,,,,,,,
178579,178579,,Mk10,,,03:28:19 05-Oct-2023,,B,5.5616,125.3726,CRC,0,0,,26898,3.568,1.008,0.172,29.90,3.5,64.0,0,,,,,,,,,,,89,18,255,78,16,,,,,,,1154,515,0,,,,,,,,,,
178579,178579,,Mk10,,10:05:10 06-Oct-2023,10:09:31 06-Oct-2023,261,A,5.5411,124.8329,CRC,0,0,,,,1.008,0.196,,4.5,46.0,0,,,,,,,,,,,80,18,255,78,16,,,,,,,1172,528,0,,,,,,,,,,
178579,178579,,Mk10,,,12:13:52 06-Oct-2023,,A,5.5772,124.7927,CRC,0,0,,27282,3.568,1.008,0.176,30.40,4.0,46.0,0,,,,,,,,,,,113,18,255,78,16,,,,,,,1172,528,0,,,,,,,,,,
178579,178579,,Mk10,,,09:44:18 08-Oct-2023,,A,6.1679,124.2639,CRC,0,0,,27730,3.568,1.008,0.172,30.00,4.0,44.0,0,,,,,,,,,,,169,19,206,61,16,,,,,,,1189,537,0,,,,,,,,,,
178579,178579,,Mk10,,,09:54:20 10-Oct-2023,,0,6.5678,123.9448,CRC,0,0,,28050,3.568,1.008,0.168,29.70,3.5,48.0,0,,,,,,,,,,,135,19,205,62,16,,,,,,,1206,547,0,,,,,,,,,,
178579,178579,,Mk10,,,09:45:40 13-Oct-2023,,3,7.5273,123.9564,CRC,0,0,,28562,3.568,1.008,0.172,29.60,3.5,44.0,0,,,,,,,,,,,141,19,238,50,16,,,,,,,1233,563,0,,,,,,,,,,
178579,178579,,Mk10,,,19:47:57 14-Oct-2023,,A,7.8029,123.6649,CRC,0,0,,28754,3.568,1.008,0.168,29.60,4.0,44.0,0,,,,,,,,,,,50,18,237,50,16,,,,,,,1241,566,0,,,,,,,,,,
178579,178579,,Mk10,,,08:20:18 15-Oct-2023,,B,7.8229,123.4613,CRC,0,0,,28818,3.568,1.008,0.164,30.20,4.0,54.0,0,,,,,,,,,,,79,19,191,61,16,,,,,,,1244,567,0,,,,,,,,,,
178579,178579,,Mk10,,,14:57:06 19-Oct-2023,,B,7.7816,123.4881,CRC,0,0,,29330,3.504,1.008,0.252,29.60,3.5,24.0,0,,,,,,,,,,,120,19,231,64,16,,,,,,,1264,571,0,,,,,,,,,,
178579,178579,,Mk10,,11:46:10 25-Oct-2023,11:50:33 25-Oct-2023,263,1,7.7705,123.5023,CRC,0,0,,,,1.008,0.176,,4.0,46.0,0,,,,,,,,,,,189,19,176,50,16,,,,,,,1311,596,0,,,,,,,,,,
178579,178579,,Mk10,,09:27:50 26-Oct-2023,09:32:13 26-Oct-2023,263,3,7.7830,123.4999,CRC,0,0,,,,1.008,0.188,,4.0,26.0,0,,,,,,,,,,,119,19,200,61,16,,,,,,,1314,596,0,,,,,,,,,,
178579,178579,,Mk10,,,16:04:21 26-Oct-2023,,A,7.7790,123.4880,CRC,0,0,,30226,3.568,1.008,0.204,29.20,3.5,26.0,0,,,,,,,,,,,101,19,200,61,16,,,,,,,1315,596,0,,,,,,,,,,
178579,178579,,Mk10,,02:06:33 27-Oct-2023,02:10:56 27-Oct-2023,263,B,7.7732,123.4992,CRC,0,0,,,,1.008,0.192,,4.0,38.0,0,,,,,,,,,,,71,19,213,50,16,,,,,,,1318,598,0,,,,,,,,,,
178579,178579,,Mk10,,23:55:45 27-Oct-2023,00:00:08 28-Oct-2023,263,A,7.7701,123.5186,CRC,0,0,,,,1.008,0.188,,4.0,38.0,0,,,,,,,,,,,76,19,213,50,16,,,,,,,1324,600,0,,,,,,,,,,
178579,178579,,Mk10,,13:02:30 28-Oct-2023,13:06:53 28-Oct-2023,263,1,7.7709,123.4809,CRC,0,0,,,,1.008,0.216,,4.0,42.0,0,,,,,,,,,,,105,19,173,50,16,,,,,,,1330,604,0,,,,,,,,,,
178579,178579,,Mk10,,,09:58:59 06-Nov-2023,,1,7.7831,123.5098,CRC,0,0,,31954,3.568,1.008,0.188,30.40,3.5,36.0,0,,,,,,,,,,,74,19,170,50,16,,,,,,,1400,642,0,,,,,,,,,,
178579,178579,,Mk10,,,15:13:34 07-Nov-2023,,1,7.7844,123.4748,CRC,0,0,,32210,3.504,1.008,0.192,30.10,4.0,42.0,0,,,,,,,,,,,102,19,164,50,16,,,,,,,1405,642,0,,,,,,,,,,
178579,178579,,Mk10,,10:28:10 10-Nov-2023,10:32:34 10-Nov-2023,264,2,7.7792,123.5057,CRC,0,0,,,,1.008,0.184,,4.5,40.0,0,,,,,,,,,,,89,19,141,50,16,,,,,,,1442,669,0,,,,,,,,,,
178579,178579,,Mk10,,,13:49:59 10-Nov-2023,,1,7.7801,123.5010,CRC,0,0,,32850,3.504,1.008,0.180,30.30,3.0,40.0,0,,,,,,,,,,,53,19,141,50,16,,,,,,,1449,675,0,,,,,,,,,,
178579,178579,,Mk10,,,13:27:34 12-Nov-2023,,A,7.7838,123.5058,CRC,0,0,,33298,3.568,1.008,0.180,30.10,4.0,38.0,0,,,,,,,,,,,161,19,137,50,16,,,,,,,1483,703,0,,,,,,,,,,
178579,178579,,Mk10,,,03:58:59 14-Nov-2023,,1,7.7830,123.5021,CRC,0,0,,33682,3.504,1.008,0.196,31.70,4.0,42.0,0,,,,,,,,,,,119,19,178,50,16,,,,,,,1511,725,0,,,,,,,,,,
178579,178579,,Mk10,,02:09:20 20-Nov-2023,02:13:45 20-Nov-2023,265,A,7.7935,123.4951,CRC,0,0,,,,1.008,0.172,,4.5,34.0,0,,,,,,,,,,,165,20,207,50,16,,,,,,,1573,765,0,,,,,,,,,,
178579,178579,,Mk10,,11:18:16 21-Nov-2023,11:22:41 21-Nov-2023,265,1,7.7826,123.4956,CRC,0,0,,,,1.008,0.188,,3.5,40.0,0,,,,,,,,,,,132,19,202,50,16,,,,,,,1587,774,0,,,,,,,,,,
178579,178579,,Mk10,,09:45:19 28-Nov-2023,09:49:45 28-Nov-2023,266,0,7.7949,123.4741,CRC,0,0,,,,1.000,0.232,,3.5,48.0,0,,,,,,,,,,,52,19,207,50,16,,,,,,,1641,802,0,,,,,,,,,,
178579,178579,,Mk10,,,13:19:52 28-Nov-2023,,3,7.7878,123.5035,CRC,0,0,,36754,3.504,1.008,0.224,29.70,4.0,48.0,0,,,,,,,,,,,87,19,207,50,16,,,,,,,1641,802,0,,,,,,,,,,
178579,178579,,Mk10,,,15:08:43 01-Dec-2023,,3,7.7869,123.4976,CRC,0,0,,37266,3.504,1.008,0.232,29.60,4.0,50.0,0,,,,,,,,,,,57,20,161,50,16,,,,,,,1675,825,0,,,,,,,,,,
178579,178579,,Mk10,,,02:49:10 05-Dec-2023,,0,7.8026,123.4954,,0,0,,37842,3.504,1.008,0.200,30.90,3.5,36.0,0,,,,,,,,,,,,19,121,50,16,,,,,,,,,0,,,,,,,,,,
