DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
178579,178579,,Mk10,19:00:00 02-Jul-2023,,,,0.0,29.2,Status
178579,178579,,Mk10,09:00:00 04-Jul-2023,,,,0.0,29.4,Status
178579,178579,,Mk10,10:00:00 05-Jul-2023,,,,0.0,29.4,Status
178579,178579,,Mk10,23:00:00 05-Jul-2023,,,,0.0,29.3,Status
178579,178579,,Mk10,14:00:00 12-Jul-2023,,,,0.0,26.6,Status
178579,178579,,Mk10,10:00:00 14-Jul-2023,,,,0.0,29.5,Status
178579,178579,,Mk10,23:00:00 16-Jul-2023,,,,0.0,29.3,Status
178579,178579,,Mk10,22:00:00 17-Jul-2023,,,,0.0,29.1,Status
178579,178579,,Mk10,23:00:00 18-Jul-2023,,,,0.0,29.4,Status
178579,178579,,Mk10,19:00:00 22-Jul-2023,,,,0.0,29.4,Status
178579,178579,,Mk10,23:00:00 27-Jul-2023,,,,0.0,28.8,Status
178579,178579,,Mk10,00:00:00 01-Aug-2023,,,,0.0,30.0,Status
178579,178579,,Mk10,00:00:00 02-Aug-2023,,,,0.0,30.2,Status
178579,178579,,Mk10,10:00:00 08-Aug-2023,,,,0.0,29.8,Status
178579,178579,,Mk10,08:00:00 13-Aug-2023,,,,0.0,29.4,Status
178579,178579,,Mk10,20:00:00 14-Aug-2023,,,,0.0,29.2,Status
178579,178579,,Mk10,19:00:00 21-Aug-2023,,,,0.0,29.7,Status
178579,178579,,Mk10,13:00:00 29-Aug-2023,,,,0.0,29.2,Status
178579,178579,,Mk10,01:00:00 30-Aug-2023,,,,0.0,30.4,Status
178579,178579,,Mk10,12:00:00 06-Sep-2023,,,,0.0,29.9,Status
178579,178579,,Mk10,11:00:00 18-Sep-2023,,,,0.0,29.8,Status
178579,178579,,Mk10,02:00:00 19-Sep-2023,,,,0.0,37.6,Status
178579,178579,,Mk10,08:00:00 21-Sep-2023,,,,0.0,30.3,Status
178579,178579,,Mk10,22:00:00 28-Sep-2023,,,,0.0,29.6,Status
178579,178579,,Mk10,03:00:00 05-Oct-2023,,,,0.0,29.9,Status
178579,178579,,Mk10,12:00:00 06-Oct-2023,,,,0.0,30.4,Status
178579,178579,,Mk10,10:00:00 08-Oct-2023,,,,0.0,30.0,Status
178579,178579,,Mk10,10:00:00 10-Oct-2023,,,,0.0,29.7,Status
178579,178579,,Mk10,10:00:00 13-Oct-2023,,,,0.0,29.6,Status
178579,178579,,Mk10,20:00:00 14-Oct-2023,,,,0.0,29.6,Status
178579,178579,,Mk10,08:00:00 15-Oct-2023,,,,0.0,30.2,Status
178579,178579,,Mk10,15:00:00 19-Oct-2023,,,,0.0,29.6,Status
178579,178579,,Mk10,16:00:00 26-Oct-2023,,,,0.0,29.2,Status
178579,178579,,Mk10,10:00:00 06-Nov-2023,,,,0.0,30.4,Status
178579,178579,,Mk10,15:00:00 07-Nov-2023,,,,0.0,30.1,Status
178579,178579,,Mk10,14:00:00 10-Nov-2023,,,,0.0,30.3,Status
178579,178579,,Mk10,13:00:00 12-Nov-2023,,,,0.0,30.1,Status
178579,178579,,Mk10,04:00:00 14-Nov-2023,,,,0.0,31.7,Status
178579,178579,,Mk10,13:00:00 28-Nov-2023,,,,0.0,29.7,Status
178579,178579,,Mk10,15:00:00 01-Dec-2023,,,,0.0,29.6,Status
