DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
176772,176772,,Mk10,22:00:00 07-Jun-2019,,,,0.0,29.6,Status
176772,176772,,Mk10,08:00:00 20-Jun-2019,,,,0.0,30.1,Status
176772,176772,,Mk10,08:00:00 25-Jun-2019,,,,0.0,29.9,Status
176772,176772,,Mk10,01:00:00 07-Jul-2019,,,,0.0,30.0,Status
176772,176772,,Mk10,10:00:00 07-Jul-2019,,,,0.0,30.9,Status
176772,176772,,Mk10,22:00:00 07-Jul-2019,,,,0.0,30.4,Status
176772,176772,,Mk10,10:00:00 13-Jul-2019,,,,0.0,30.2,Status
176772,176772,,Mk10,09:00:00 15-Jul-2019,,,,0.0,29.6,Status
176772,176772,,Mk10,23:00:00 29-Jul-2019,,,,0.0,30.1,Status
176772,176772,,Mk10,08:00:00 01-Aug-2019,,,,0.0,30.6,Status
176772,176772,,Mk10,00:00:00 11-Aug-2019,,,,0.0,29.5,Status
176772,176772,,Mk10,06:00:00 19-Aug-2019,,,,0.0,31.2,Status
176772,176772,,Mk10,20:00:00 05-Sep-2019,,,,0.0,29.4,Status
176772,176772,,Mk10,00:00:00 07-Sep-2019,,,,0.0,29.7,Status
176772,176772,,Mk10,10:00:00 12-Sep-2019,,,,0.0,29.5,Status
176772,176772,,Mk10,23:00:00 14-Sep-2019,,,,0.0,29.3,Status
176772,176772,,Mk10,23:00:00 16-Sep-2019,,,,0.0,28.6,Status
176772,176772,,Mk10,00:00:00 18-Sep-2019,,,,0.0,29.1,Status
176772,176772,,Mk10,23:00:00 20-Sep-2019,,,,0.0,29.1,Status
176772,176772,,Mk10,22:00:00 22-Sep-2019,,,,0.0,30.3,Status
176772,176772,,Mk10,00:00:00 24-Sep-2019,,,,0.0,30.1,Status
176772,176772,,Mk10,23:00:00 24-Sep-2019,,,,0.0,30.0,Status
176772,176772,,Mk10,08:00:00 26-Sep-2019,,,,0.0,29.7,Status
176772,176772,,Mk10,22:00:00 26-Sep-2019,,,,0.0,29.5,Status
176772,176772,,Mk10,23:00:00 27-Sep-2019,,,,0.0,30.1,Status
176772,176772,,Mk10,11:00:00 02-Oct-2019,,,,0.0,30.1,Status
176772,176772,,Mk10,19:00:00 08-Oct-2019,,,,0.0,29.3,Status
176772,176772,,Mk10,21:00:00 17-Oct-2019,,,,0.0,29.4,Status
176772,176772,,Mk10,19:00:00 18-Oct-2019,,,,0.0,29.7,Status
176772,176772,,Mk10,19:00:00 21-Oct-2019,,,,0.0,29.4,Status
176772,176772,,Mk10,11:00:00 22-Oct-2019,,,,0.0,29.4,Status
176772,176772,,Mk10,23:00:00 26-Oct-2019,,,,0.0,29.5,Status
176772,176772,,Mk10,21:00:00 02-Nov-2019,,,,0.0,29.4,Status
176772,176772,,Mk10,20:00:00 04-Nov-2019,,,,0.0,29.3,Status
176772,176772,,Mk10,23:00:00 06-Nov-2019,,,,0.0,29.7,Status
176772,176772,,Mk10,00:00:00 12-Nov-2019,,,,0.0,29.6,Status
176772,176772,,Mk10,08:00:00 13-Nov-2019,,,,0.0,30.2,Status
176772,176772,,Mk10,00:00:00 24-Nov-2019,,,,0.0,29.3,Status
176772,176772,,Mk10,00:00:00 01-Dec-2019,,,,0.0,29.1,Status
176772,176772,,Mk10,08:00:00 12-Dec-2019,,,,0.0,28.7,Status
