DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
166333,166333,Mk10,Strong,07-Oct-2016,18:08:00,07-Oct-2016,18:08:01
166333,166333,Mk10,Strong,26-Jul-2017,07:19:19,26-Jul-2017,07:19:20
