,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
171229,22-May-2017,10:42:03,1,1.000000,37,,0,9,,,,,,,,,,,,,,15,17,20119,,,,23,5330,,,,3,28050,,,,9,19748,,,,11,20660,,,,28,11334,,,,6,18157,,,,22,11506,,,,7,18426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171229,22-May-2017,16:42:40,2,1.000000,38,7,0,8,,,,,,,,,,,,,,15,15,28579,,,,2,25528,,,,13,4406,,,,5,31748,,,,6,6072,,,,29,20844,,,,20,17280,,,,30,20490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171229,22-May-2017,22:42:27,1,1.000000,39,,0,9,,,,,,,,,,,,,,15,29,25238,,,,15,32366,,,,25,32384,,,,10,31008,,,,32,5198,,,,12,18801,,,,18,18529,,,,31,29559,,,,14,29850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171229,24-May-2017,12:48:45,1,,45,9,0,6,,,,,,,,,,,,,,15,17,20597,,,,9,25890,,,,19,19996,,,,23,16175,,,,30,21629,,,,5,20684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171229,26-May-2017,21:27:34,1,,54,,0,9,,,,,,,,,,,,,,15,15,181,,,,29,28230,,,,10,4281,,,,25,3324,,,,12,8881,,,,20,19042,,,,32,10677,,,,18,18059,,,,31,31078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171229,27-May-2017,06:27:13,1,,55,,0,9,,,,,,,,,,,,,,15,8,20915,,,,7,31774,,,,11,9125,,,,1,20918,,,,16,21826,,,,27,27094,,,,22,10358,,,,23,12888,,,,3,30422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171229,27-May-2017,19:03:03,1,,57,23,0,6,,,,,,,,,,,,,,15,12,15936,,,,5,24709,,,,15,28203,,,,20,10342,,,,24,24444,,,,21,4926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171229,29-May-2017,03:38:32,1,,62,,0,9,,,,,,,,,,,,,,15,8,6043,,,,31,32079,,,,23,2631,,,,4,32507,,,,16,2559,,,,27,23804,,,,26,29505,,,,21,5248,,,,11,10274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171229,29-May-2017,09:39:06,1,,63,,0,9,,,,,,,,,,,,,,15,3,18706,,,,28,15089,,,,23,13620,,,,17,31341,,,,22,8835,,,,8,12188,,,,11,427,,,,9,2370,,,,6,5296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171229,29-May-2017,22:15:57,1,,65,,0,9,,,,,,,,,,,,,,15,10,3577,,,,12,18963,,,,25,264,,,,18,20308,,,,15,2432,,,,31,3392,,,,29,3740,,,,32,16258,,,,21,3759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
