DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171229,171229,Mk10,Strong,09-May-2017,14:38:09,09-May-2017,14:38:10
171229,171229,Mk10,Strong,07-Jan-2018,08:55:36,07-Jan-2018,08:55:28
