DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
171229,171229,Mk10,DS,5,0,0,60,60,14:39:09 09-May-2017,N,2,47.6760,-122.1320,,,,,401677055,-123
171229,171229,Mk10,DS,5,0,1,60,60,14:41:09 09-May-2017,R,3,47.6780,-122.1340,,,,,401677056,-129
171229,171229,Mk10,DS,8,0,0,60,60,15:23:45 09-May-2017,K,3,47.6770,-122.1350,,,,,401677059,-127
171229,171229,Mk10,DS,2,0,2,60,60,15:55:39 09-May-2017,A,B,47.6760,-122.1400,,,,,401677060,-134
171229,171229,Mk10,DS,7,0,0,60,60,16:21:09 09-May-2017,N,3,47.6780,-122.1360,,,,,401677061,-125
171229,171229,Mk10,DS,4,0,1,60,60,16:47:09 09-May-2017,B,1,47.6780,-122.1400,,,,,401677061,-126
171229,171229,Mk10,DS,1,0,0,,,17:05:09 09-May-2017,K,B,47.6780,-122.1400,,,,,401677061,-137
171229,171229,Mk10,DS,9,0,0,82,60,17:41:09 09-May-2017,A,3,47.6780,-122.1360,,,,,401677061,-109
171229,171229,Mk10,DS,2,0,0,60,60,18:03:39 09-May-2017,N,B,47.6780,-122.1390,,,,,401677060,-137
171229,171229,Mk10,DS,6,0,1,60,60,18:29:39 09-May-2017,B,3,47.6770,-122.1350,,,,,401677059,-125
171229,171229,Mk10,DS,5,0,0,135,60,19:21:09 09-May-2017,A,3,47.6780,-122.1350,,,,,401677058,-121
171229,171229,Mk10,DS,1,0,1,,,06:21:21 22-May-2017,P,,,,,,,,,
171229,171229,Mk10,DS,1,0,0,,,07:44:29 22-May-2017,K,,,,,,,,,
171229,171229,Mk10,DS,1,0,0,,,08:28:34 22-May-2017,R,,,,,,,,,
171229,171229,Mk10,DS,1,0,1,,,09:21:40 22-May-2017,K,,,,,,,,,
171229,171229,Mk10,DS,1,0,0,,,10:55:09 22-May-2017,A,,,,,,,,,
171229,171229,Mk10,DS,2,0,1,61,61,11:40:38 22-May-2017,B,B,13.2780,142.5730,,,,,401677059,-129
171229,171229,Mk10,DS,2,0,2,48,48,17:29:25 22-May-2017,P,B,13.2410,145.5380,,,,,401677101,-136
171229,171229,Mk10,DS,1,0,0,,,20:18:39 22-May-2017,K,B,13.0890,145.4020,,,,,401677135,-126
171229,171229,Mk10,DS,2,0,0,47,47,20:54:35 22-May-2017,N,B,8.9850,161.4300,,,,,401677059,-133
171229,171229,Mk10,DS,1,0,0,,,21:51:56 22-May-2017,K,B,13.2300,144.9620,,,,,401677039,-127
171229,171229,Mk10,DS,1,0,0,,,23:20:36 22-May-2017,A,B,13.4650,144.8560,,,,,401676997,-125
171229,171229,Mk10,DS,1,0,0,,,07:59:16 23-May-2017,N,B,13.5110,144.8410,,,,,401677018,-131
171229,171229,Mk10,DS,1,0,1,,,11:23:06 23-May-2017,B,B,13.4570,144.8860,,,,,401677044,-133
171229,171229,Mk10,DS,2,0,0,74,74,12:05:21 23-May-2017,A,B,13.5260,144.7690,,,,,401677042,-125
171229,171229,Mk10,DS,1,0,1,,,19:47:28 23-May-2017,K,B,13.8330,144.2720,,,,,401677240,-133
171229,171229,Mk10,DS,3,0,0,175,54,20:39:14 23-May-2017,R,A,13.4910,144.7650,,,,,401677019,-121
171229,171229,Mk10,DS,3,0,1,175,54,20:39:14 23-May-2017,N,A,13.4870,144.8040,,,,,401677059,-121
171229,171229,Mk10,DS,2,0,1,156,156,23:02:15 23-May-2017,A,B,13.4860,144.6980,,,,,401677039,-125
171229,171229,Mk10,DS,1,0,0,,,23:56:56 23-May-2017,B,B,13.4580,144.7560,,,,,401677035,-131
