DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
152585,152585,Mk10,Strong,25-Aug-2015,19:07:43,25-Aug-2015,19:07:44
152585,152585,Mk10,Strong,16-Apr-2016,21:27:21,16-Apr-2016,21:27:55
