"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",149122,5861,47.679,-122.141,B,05/03/2015 18:25:32,Argos,,0,A,,401677427,05/03/2015 18:25:33,1,1,,-131,401677427,-122.141,47.679,,,,,,,,,,0,5,71,38,96,12,164,,,,,,,,,,,,,,,,,,,,,,,,,
"",149122,5861,47.68,-122.141,1,05/03/2015 19:18:02,Argos,,180,B,,401677427,05/03/2015 19:16:33,1,4,,-126,401677427,-122.141,47.68,,,,,,,,,,2,172,201,52,32,0,70,,,,,,,,,,,,,,,,,,,,,,,,,
"",149122,5861,47.68,-122.141,1,05/03/2015 19:18:02,Argos,,180,B,,401677427,05/03/2015 19:17:33,1,4,,-126,401677427,-122.141,47.68,,,,,,,,,,2,5,71,52,96,180,130,,,,,,,,,,,,,,,,,,,,,,,,,
"",149122,5861,47.68,-122.141,1,05/03/2015 19:18:02,Argos,,180,B,,401677427,05/03/2015 19:18:33,1,4,,-126,401677427,-122.141,47.68,,,,,,,,,,2,5,71,52,160,136,130,,,,,,,,,,,,,,,,,,,,,,,,,
"",149122,5861,47.68,-122.141,1,05/03/2015 19:18:02,Argos,,180,B,,401677427,05/03/2015 19:19:33,1,4,,-126,401677427,-122.141,47.68,,,,,,,,,,2,5,71,52,224,92,131,,,,,,,,,,,,,,,,,,,,,,,,,
"",149122,5861,47.681,-122.139,1,05/03/2015 19:35:32,Argos,,180,P,,401677426,05/03/2015 19:34:33,1,4,,-132,401677426,-122.139,47.681,,,,,,,,,,2,5,71,56,160,217,129,,,,,,,,,,,,,,,,,,,,,,,,,
"",149122,5861,47.681,-122.139,1,05/03/2015 19:35:32,Argos,,180,P,,401677426,05/03/2015 19:35:33,1,4,,-132,401677426,-122.139,47.681,,,,,,,,,,2,5,71,56,224,44,128,,,,,,,,,,,,,,,,,,,,,,,,,
"",149122,5861,47.681,-122.139,1,05/03/2015 19:35:32,Argos,,180,P,,401677426,05/03/2015 19:36:33,1,4,,-132,401677426,-122.139,47.681,,,,,,,,,,2,172,203,57,32,0,90,,,,,,,,,,,,,,,,,,,,,,,,,
"",149122,5861,47.681,-122.139,1,05/03/2015 19:35:32,Argos,,180,P,,401677426,05/03/2015 19:37:33,1,4,,-132,401677426,-122.139,47.681,,,,,,,,,,2,5,71,57,96,24,134,,,,,,,,,,,,,,,,,,,,,,,,,
"",149122,5861,47.679,-122.134,3,05/03/2015 20:05:24,Argos,,420,A,,401677427,05/03/2015 20:01:33,1,7,,-119,401677427,-122.134,47.679,,,,,,,,,,2,5,71,64,96,68,153,,,,,,,,,,,,,,,,,,,,,,,,,
"",149122,5861,47.679,-122.134,3,05/03/2015 20:05:24,Argos,,420,A,,401677427,05/03/2015 20:03:33,1,7,,-119,401677427,-122.134,47.679,,,,,,,,,,2,5,71,64,224,172,152,,,,,,,,,,,,,,,,,,,,,,,,,
