,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
166345,27-Oct-2016,10:50:00,2,1.000000,38,17,0,5,,,,,,,,,,,,,,15,20,13868,,,,12,20577,,,,25,19692,,,,18,8556,,,,21,12402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,29-Oct-2016,04:21:16,1,1.000000,44,34,0,7,,,,,,,,,,,,,,15,4,382,,,,6,19780,,,,5,19326,,,,2,9395,,,,13,27503,,,,19,18388,,,,17,3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,01-Nov-2016,05:16:00,1,1.000000,55,56,0,8,,,,,,,,,,,,,,15,19,7278,,,,6,27962,,,,4,5546,,,,15,29377,,,,2,1882,,,,17,21197,,,,13,9304,,,,5,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,05-Nov-2016,11:03:03,1,1.000000,70,93,0,5,,,,,,,,,,,,,,15,10,16940,,,,18,15146,,,,25,16550,,,,15,8762,,,,12,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,10-Nov-2016,16:20:33,1,1.000000,89,132,0,7,,,,,,,,,,,,,,15,27,1612,,,,16,7479,,,,31,4760,,,,21,12252,,,,8,11258,,,,14,793,,,,23,24619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,15-Nov-2016,11:46:48,1,1.000000,107,,0,9,,,,,,,,,,,,,,15,18,5324,,,,29,15054,,,,10,9678,,,,32,4731,,,,12,17298,,,,25,24165,,,,15,4390,,,,31,20154,,,,21,9003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,16-Nov-2016,08:33:31,1,1.000000,110,,0,9,,,,,,,,,,,,,,15,12,16417,,,,24,9039,,,,20,18476,,,,15,13412,,,,13,29536,,,,18,13072,,,,5,20022,,,,25,14903,,,,4,2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,17-Nov-2016,05:45:24,1,1.000000,113,222,0,4,,,,,,,,,,,,,,15,2,31632,,,,15,20527,,,,29,23690,,,,24,6181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,23-Nov-2016,04:15:00,1,1.000000,134,283,0,6,,,,,,,,,,,,,,15,6,6992,,,,15,255,,,,2,10383,,,,30,5870,,,,13,2400,,,,4,10262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,26-Nov-2016,14:53:00,1,1.000000,146,318,0,4,,,,,,,,,,,,,,15,32,26577,,,,31,31691,,,,27,32676,,,,14,3489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,28-Nov-2016,04:53:55,1,1.000000,152,,0,9,,,,,,,,,,,,,,15,15,7844,,,,5,26868,,,,4,7223,,,,13,31506,,,,2,4316,,,,24,2267,,,,6,21798,,,,20,28242,,,,29,17588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,29-Nov-2016,15:17:56,1,1.000000,157,350,0,4,,,,,,,,,,,,,,15,27,17474,,,,23,32584,,,,31,30552,,,,8,15414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,30-Nov-2016,03:32:33,1,1.000000,159,351,0,8,,,,,,,,,,,,,,15,30,8599,,,,4,13481,,,,19,26819,,,,5,15294,,,,2,12543,,,,13,11292,,,,6,20492,,,,15,18637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,05-Dec-2016,09:46:44,1,1.000000,178,377,0,7,,,,,,,,,,,,,,15,12,6606,,,,10,23446,,,,15,4025,,,,29,16054,,,,20,848,,,,32,20625,,,,25,11481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,07-Dec-2016,21:28:01,1,1.000000,187,,0,9,,,,,,,,,,,,,,15,28,10561,,,,3,9183,,,,22,13160,,,,23,19270,,,,8,5957,,,,9,27735,,,,11,11274,,,,1,18202,,,,30,11812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,08-Dec-2016,03:57:54,2,1.000000,188,400,0,5,,,,,,,,,,,,,,15,2,3928,,,,5,22263,,,,13,23664,,,,6,23148,,,,15,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,08-Dec-2016,16:08:53,1,1.000000,190,400,0,6,,,,,,,,,,,,,,15,27,8802,,,,16,23928,,,,11,8420,,,,26,22294,,,,31,7252,,,,23,20298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,09-Dec-2016,10:31:26,2,1.000000,193,,0,9,,,,,,,,,,,,,,15,29,11254,,,,32,19188,,,,25,17893,,,,12,26130,,,,18,20614,,,,10,24462,,,,31,28840,,,,15,32290,,,,14,6373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,13-Dec-2016,02:25:52,2,1.000000,206,420,0,4,,,,,,,,,,,,,,15,5,21856,,,,13,12318,,,,2,6391,,,,19,31988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,15-Dec-2016,09:03:29,1,1.000000,214,,0,9,,,,,,,,,,,,,,15,32,6067,,,,15,4925,,,,10,15212,,,,25,5504,,,,18,20394,,,,12,6354,,,,29,1915,,,,31,19858,,,,20,1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,17-Dec-2016,08:07:00,1,1.000000,221,457,0,8,,,,,,,,,,,,,,15,12,6089,,,,15,19547,,,,25,9305,,,,24,17839,,,,20,30198,,,,18,8884,,,,10,7274,,,,21,26978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,18-Dec-2016,18:47:21,1,1.000000,226,,0,9,,,,,,,,,,,,,,15,7,25274,,,,1,14828,,,,8,15550,,,,4,28724,,,,3,30963,,,,22,16756,,,,11,26061,,,,30,7083,,,,27,19180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,22-Dec-2016,09:22:51,1,1.000000,238,530,0,4,,,,,,,,,,,,,,15,29,10916,,,,10,14924,,,,32,6891,,,,25,21520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
