DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
166345,166345,Mk10,Strong,07-Oct-2016,18:08:12,07-Oct-2016,18:08:13
166345,166345,Mk10,Strong,29-Oct-2016,21:51:52,29-Oct-2016,21:51:53
