DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
171240,171240,Mk10,15:24:24 06-Jun-2017,,,3,47.6780,-122.1340,CRC 348.24766,15:24:23 06-Jun-2017,Status,6,5,140,246,23,1,92,50,0,53,48,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
171240,171240,Mk10,16:01:24 06-Jun-2017,,,1,47.6760,-122.1350,CRC 27512.3898,16:01:24 06-Jun-2017,Status,6,188,245,0,87,0,84,49,248,37,48,5,0,80,124,125,64,128,3,107,120,128,20,128,3,127,192,,,,,
171240,171240,Mk10,17:36:24 06-Jun-2017,,,A,47.6780,-122.1350,CRC 35206.37252,17:36:23 06-Jun-2017,Status,6,5,141,25,23,137,134,49,248,37,48,5,0,80,124,125,64,0,2,160,20,128,3,127,192,0,0,,,,,
171240,171240,Mk10,17:54:24 06-Jun-2017,,,3,47.6780,-122.1380,CRC 59706.15803,17:54:23 06-Jun-2017,Status,6,5,141,29,151,233,58,50,8,53,48,5,0,80,124,125,68,0,2,128,20,128,3,127,128,0,0,,,,,
171240,171240,Mk10,06:21:25 18-Oct-2017,,,,,,CRC 53402.55231,09:00:00 27-Aug-2017,TAT,45,9,166,54,146,141,102,154,98,75,174,101,115,168,205,,,,,,,,,,,,,,,,,
171240,171240,Mk10,09:00:51 18-Oct-2017,,,,,,CRC 21292.17642,02:00:00 18-Oct-2017,TAD,21,50,198,164,46,0,106,4,128,0,0,64,0,3,160,119,56,179,153,204,144,2,109,,,,,,,,,
171240,171240,Mk10,12:00:10 18-Oct-2017,,,,,,CRC 27895.17046,09:00:48 18-Oct-2017,Fast-GPS,118,207,118,164,148,12,33,131,175,113,219,28,166,213,223,206,221,180,232,106,78,250,157,17,134,202,33,255,8,247,130,
171240,171240,Mk10,12:41:42 18-Oct-2017,,,,,,CRC 34745.47037,06:00:00 18-Nov-2017,TAT,40,123,150,228,96,138,2,245,128,0,0,,,,,,,,,,,,,,,,,,,,,
171240,171240,Mk10,17:22:29 18-Oct-2017,,,,,,CRC 54299.38212,02:00:00 18-Oct-2016,TAT,45,65,178,164,32,111,1,5,10,120,11,190,52,140,0,,,,,,,,,,,,,,,,,
171240,171240,Mk10,20:15:08 18-Oct-2017,,,,,,CRC 31484.35012,20:15:08 18-Oct-2017,Fast-GPS,119,175,198,173,224,197,199,22,243,191,30,169,6,103,154,7,119,226,58,78,134,137,136,195,74,128,4,,,,,
171240,171240,Mk10,01:16:05 19-Oct-2017,,,,,,CRC 31484.40029,02:57:00 18-Oct-2017,Fast-GPS,119,175,198,164,39,144,24,213,229,227,45,28,1,65,235,158,226,207,240,40,44,250,41,223,93,3,93,,,,,
171240,171240,Mk10,10:46:28 19-Oct-2017,,,,,,CRC 7450.56702,06:00:00 18-Oct-2017,DiveDuration,65,209,166,164,110,129,0,0,0,0,0,66,131,0,4,24,1,96,0,,,,,,,,,,,,,
171240,171240,Mk10,12:19:41 19-Oct-2017,,,,,,CRC 28152.55157,14:00:00 18-Jan-2014,TAD,22,223,136,100,232,255,123,,,,,,,,,,,,,,,,,,,,,,,,,
171240,171240,Mk10,21:02:47 19-Oct-2017,,,,,,CRC 59385.42735,12:00:00 19-Oct-2014,TAD,30,127,154,166,192,215,120,,,,,,,,,,,,,,,,,,,,,,,,,
171240,171240,Mk10,21:06:58 19-Oct-2017,,,,,,CRC 31484.40236,02:57:00 18-Oct-2017,Fast-GPS,119,175,198,164,39,144,24,213,229,227,45,169,41,24,38,15,118,226,58,78,134,137,136,241,82,233,31,,,,,
171240,171240,Mk10,04:17:57 20-Oct-2017,,,,,,CRC 58276.58284,12:00:00 19-Oct-2017,DiveDuration,78,58,70,166,203,129,0,0,0,0,0,0,2,2,28,,,,,,,,,,,,,,,,,
171240,171240,Mk10,05:58:46 20-Oct-2017,,,,,,CRC 60197.28747,12:00:00 05-Oct-2017,DiveDuration,78,178,86,138,200,196,123,215,112,115,254,141,130,247,62,165,81,118,211,202,240,203,34,216,119,171,113,59,79,33,247,
171240,171240,Mk10,08:05:44 20-Oct-2017,,,,,,Too short,08:05:44 20-Oct-2017,Fast-GPS,125,43,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,171240,Mk10,08:23:44 20-Oct-2017,,,,,,CRC 45992.6463,08:23:44 20-Oct-2017,Status,4,197,134,133,234,2,105,50,24,36,192,4,158,36,95,239,99,21,195,179,168,68,193,123,130,121,103,,,,,
171240,171240,Mk10,09:00:24 20-Oct-2017,,,,,,CRC 43888.12708,,DiveDepth,58,183,6,229,220,190,142,,,,,,,,,,,,,,,,,,,,,,,,,
171240,171240,Mk10,20:41:59 20-Oct-2017,,,,,,CRC 8224.50000,00:00:00 19-Oct-2017,TAT,34,2,6,166,0,138,0,247,138,195,60,,,,,,,,,,,,,,,,,,,,,
171240,171240,Mk10,20:56:17 20-Oct-2017,,,,,,CRC 61184.52808,20:56:17 20-Oct-2017,Fast-GPS,126,240,6,254,2,163,245,188,144,79,15,123,175,140,82,60,120,150,3,96,111,55,172,143,4,163,50,231,196,240,224,
171240,171240,Mk10,04:10:53 21-Oct-2017,,,,,,CRC 59846.25361,22:10:04 18-Oct-2017,Fast-GPS,126,156,102,165,100,161,39,192,182,70,12,170,198,245,14,98,220,48,177,182,201,213,85,165,57,255,84,198,254,254,7,
171240,171240,Mk10,05:56:03 21-Oct-2017,,,,,,CRC 27895.41951,05:56:03 21-Oct-2017,Fast-GPS,118,207,119,237,148,148,59,154,156,233,0,234,25,233,165,210,110,209,108,251,108,158,128,140,64,254,43,254,16,149,239,
171240,171240,Mk10,07:46:38 21-Oct-2017,,,,,,CRC 31484.21754,02:57:00 18-Oct-2017,Fast-GPS,119,175,198,164,39,144,24,213,229,227,45,169,41,24,38,15,118,226,58,78,134,169,152,209,107,14,213,,,,,
