Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5861,171240,27,R,B,3,06-Jun-2017,15:09:23,47.6760,-122.1330,,401677464,-130,,0,06-Jun-2017,15:08:24,,,120,,,,,,,4,5,140,242,23,74,253,50,72,36,160,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,R,B,3,06-Jun-2017,15:09:23,47.6760,-122.1330,,401677464,-130,,0,06-Jun-2017,15:10:24,,,120,,,,,,,4,5,140,242,151,192,178,49,248,53,96,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,K,3,4,06-Jun-2017,15:23:47,47.6780,-122.1340,,401677465,-121,,0,06-Jun-2017,15:21:24,,,360,,,,,,,4,188,210,245,87,0,40,50,8,37,48,5,0,80,124,125,64,0,3,252,109,128,20,128,3,127,192,,,,,
5861,171240,27,K,3,4,06-Jun-2017,15:23:47,47.6780,-122.1340,,401677465,-121,,0,06-Jun-2017,15:22:24,,,360,,,,,,,4,5,140,245,151,39,49,50,8,21,48,5,0,80,124,125,68,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,K,3,4,06-Jun-2017,15:23:47,47.6780,-122.1340,,401677465,-121,,0,06-Jun-2017,15:23:24,,,360,,,,,,,4,196,212,245,215,0,42,50,8,53,48,5,0,80,124,125,64,0,3,43,252,128,20,128,3,127,192,,,,,
5861,171240,27,K,3,4,06-Jun-2017,15:23:47,47.6780,-122.1340,,401677465,-121,,0,06-Jun-2017,15:24:24,,,360,,,,,,,6,5,140,246,23,1,92,50,0,53,48,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,K,3,4,06-Jun-2017,15:23:47,47.6780,-122.1340,,401677465,-121,,0,06-Jun-2017,15:26:24,,,360,,,,,,,6,5,140,246,151,103,52,50,8,53,48,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,K,3,4,06-Jun-2017,15:23:47,47.6780,-122.1340,,401677465,-121,,0,06-Jun-2017,15:27:24,,,360,,,,,,,6,188,214,246,215,0,46,49,248,37,48,5,0,80,124,125,68,0,3,117,15,128,20,128,3,127,192,,,,,
5861,171240,27,N,1,5,06-Jun-2017,16:00:53,47.6760,-122.1350,,401677463,-123,,0,06-Jun-2017,15:53:24,,,600,,,,,,,6,188,242,253,87,0,72,49,248,69,48,5,0,80,124,125,68,0,3,151,139,128,20,128,3,127,192,,,,,
5861,171240,27,N,1,5,06-Jun-2017,16:00:53,47.6760,-122.1350,,401677463,-123,,0,06-Jun-2017,15:54:24,,,600,,,,,,,6,5,140,253,151,145,4,49,248,37,48,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,N,1,5,06-Jun-2017,16:00:53,47.6760,-122.1350,,401677463,-123,,0,06-Jun-2017,15:56:24,,,600,,,,,,,6,5,140,254,23,8,136,49,248,37,48,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,N,1,5,06-Jun-2017,16:00:53,47.6760,-122.1350,,401677463,-123,,0,06-Jun-2017,15:57:24,,,600,,,,,,,6,188,244,254,87,0,76,50,8,37,48,5,0,80,124,125,64,0,3,115,232,128,20,128,3,127,192,,,,,
5861,171240,27,N,1,5,06-Jun-2017,16:00:53,47.6760,-122.1350,,401677463,-123,,0,06-Jun-2017,15:58:24,,,600,,,,,,,6,5,140,254,151,72,215,50,8,37,48,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,N,1,5,06-Jun-2017,16:00:53,47.6760,-122.1350,,401677463,-123,,0,06-Jun-2017,16:00:24,,,600,,,,,,,6,133,141,0,23,69,198,50,8,37,48,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,N,1,5,06-Jun-2017,16:00:53,47.6760,-122.1350,,401677463,-123,,0,06-Jun-2017,16:01:24,,,600,,,,,,,6,188,245,0,87,0,84,49,248,37,48,5,0,80,124,125,64,128,3,107,120,128,20,128,3,127,192,,,,,
5861,171240,27,N,1,5,06-Jun-2017,16:00:53,47.6760,-122.1350,,401677463,-123,,0,06-Jun-2017,16:03:24,,,600,,,,,,,6,188,243,0,215,0,82,50,8,37,48,5,0,80,124,125,64,0,3,86,250,128,20,128,3,127,192,,,,,
5861,171240,27,A,B,6,06-Jun-2017,16:14:23,47.6750,-122.1360,,401677463,-125,,0,06-Jun-2017,16:14:24,,,120,,,,,,,6,5,141,3,151,250,125,49,248,37,48,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,A,B,6,06-Jun-2017,16:14:23,47.6750,-122.1360,,401677463,-125,,0,06-Jun-2017,16:16:24,,,120,,,,,,,6,5,141,4,23,134,150,49,248,37,48,5,0,80,124,125,68,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,K,B,7,06-Jun-2017,17:04:23,47.6740,-122.1360,,401677463,-137,,0,06-Jun-2017,17:04:24,,,,,,,,,,6,5,141,17,23,150,112,49,248,53,48,5,0,80,124,125,68,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,N,A,8,06-Jun-2017,17:38:03,47.6780,-122.1350,,401677458,-131,,0,06-Jun-2017,17:36:24,,,240,,,,,,,6,5,141,25,23,137,134,49,248,37,48,5,0,80,124,125,64,0,2,160,20,128,3,127,192,0,0,,,,,
5861,171240,27,N,A,8,06-Jun-2017,17:38:03,47.6780,-122.1350,,401677458,-131,,0,06-Jun-2017,17:37:24,,,240,,,,,,,6,188,249,25,87,0,176,49,248,21,48,5,0,80,124,125,64,0,3,135,9,128,20,128,3,127,192,,,,,
5861,171240,27,N,A,8,06-Jun-2017,17:38:03,47.6780,-122.1350,,401677458,-131,,0,06-Jun-2017,17:40:24,,,240,,,,,,,6,5,141,26,23,73,120,49,248,21,48,5,0,80,124,125,68,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,A,3,9,06-Jun-2017,18:00:23,47.6780,-122.1380,,401677457,-114,,0,06-Jun-2017,17:52:24,,,480,,,,,,,6,5,141,29,23,92,244,49,248,37,48,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,A,3,9,06-Jun-2017,18:00:23,47.6780,-122.1380,,401677457,-114,,0,06-Jun-2017,17:53:24,,,480,,,,,,,6,188,253,29,87,0,192,50,8,37,48,5,0,80,124,125,72,0,3,9,71,128,20,128,3,127,192,,,,,
5861,171240,27,A,3,9,06-Jun-2017,18:00:23,47.6780,-122.1380,,401677457,-114,,0,06-Jun-2017,17:54:24,,,480,,,,,,,6,5,141,29,151,233,58,50,8,53,48,5,0,80,124,125,68,0,2,128,20,128,3,127,128,0,0,,,,,
5861,171240,27,A,3,9,06-Jun-2017,18:00:23,47.6780,-122.1380,,401677457,-114,,0,06-Jun-2017,17:55:24,,,480,,,,,,,6,188,253,29,215,0,194,50,8,37,48,5,0,80,124,125,68,0,3,221,51,128,20,128,3,127,192,,,,,
5861,171240,27,A,3,9,06-Jun-2017,18:00:23,47.6780,-122.1380,,401677457,-114,,0,06-Jun-2017,17:56:24,,,480,,,,,,,6,5,141,30,23,127,57,50,8,5,48,5,0,80,124,125,68,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,A,3,9,06-Jun-2017,18:00:23,47.6780,-122.1380,,401677457,-114,,0,06-Jun-2017,17:57:24,,,480,,,,,,,6,188,251,30,87,0,196,50,8,53,48,5,0,80,124,125,64,0,3,64,54,128,20,128,3,127,192,,,,,
5861,171240,27,A,3,9,06-Jun-2017,18:00:23,47.6780,-122.1380,,401677457,-114,,0,06-Jun-2017,17:58:24,,,480,,,,,,,6,5,141,30,151,165,82,49,248,37,48,5,0,80,124,125,72,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,A,3,9,06-Jun-2017,18:00:23,47.6780,-122.1380,,401677457,-114,,0,06-Jun-2017,18:00:24,,,480,,,,,,,6,5,141,32,23,8,104,49,248,37,48,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,B,A,10,06-Jun-2017,18:50:43,47.6770,-122.1340,,401677461,-129,,0,06-Jun-2017,18:48:24,,,240,,,,,,,6,5,141,44,23,194,229,49,248,37,32,5,0,80,124,125,68,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,B,A,10,06-Jun-2017,18:50:43,47.6770,-122.1340,,401677461,-129,,0,06-Jun-2017,18:51:24,,,240,,,,,,,6,188,255,44,215,0,250,50,8,37,48,5,0,80,124,125,64,0,3,143,56,128,20,128,3,127,192,,,,,
5861,171240,27,B,A,10,06-Jun-2017,18:50:43,47.6770,-122.1340,,401677461,-129,,0,06-Jun-2017,18:52:24,,,240,,,,,,,6,5,141,45,23,157,186,49,248,21,48,5,0,80,124,125,68,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,A,3,11,06-Jun-2017,19:38:11,47.6770,-122.1350,,401677460,-124,,0,06-Jun-2017,19:35:24,,,300,,,,,,,6,189,1,56,215,1,38,50,8,37,32,5,0,80,124,125,68,0,3,69,234,128,20,128,3,127,192,,,,,
5861,171240,27,A,3,11,06-Jun-2017,19:38:11,47.6770,-122.1350,,401677460,-124,,0,06-Jun-2017,19:37:24,,,300,,,,,,,6,189,1,57,87,1,40,49,248,37,48,5,0,80,124,125,68,0,3,123,10,128,20,128,3,127,192,,,,,
5861,171240,27,A,3,11,06-Jun-2017,19:38:11,47.6770,-122.1350,,401677460,-124,,0,06-Jun-2017,19:38:24,,,300,,,,,,,6,5,141,57,151,103,77,50,8,37,32,5,0,80,124,125,64,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,27,A,3,11,06-Jun-2017,19:38:11,47.6770,-122.1350,,401677460,-124,,0,06-Jun-2017,19:39:24,,,300,,,,,,,6,189,1,57,215,1,42,50,8,53,48,5,0,80,124,125,64,0,3,44,103,128,20,128,3,127,192,,,,,
5861,171240,27,A,3,11,06-Jun-2017,19:38:11,47.6770,-122.1350,,401677460,-124,,0,06-Jun-2017,19:40:24,,,300,,,,,,,6,5,141,58,23,45,238,49,248,37,48,5,0,80,124,125,68,0,2,128,20,128,3,127,192,0,0,,,,,
5861,171240,15,P, ,12,18-Oct-2017,06:21:25,,,,,,,0,18-Oct-2017,06:21:25,,,,,,,,,,45,9,166,54,146,141,102,154,98,75,174,101,115,168,205,,,,,,,,,,,,,,,,,
5861,171240,23,K, ,13,18-Oct-2017,09:00:51,,,,,,,0,18-Oct-2017,09:00:51,,,,,,,,,,21,50,198,164,46,0,106,4,128,0,0,64,0,3,160,119,56,179,153,204,144,2,109,,,,,,,,,
5861,171240,31,B, ,14,18-Oct-2017,12:00:10,,,,,,,0,18-Oct-2017,12:00:10,,,,,,,,,,118,207,118,164,148,12,33,131,175,113,219,28,166,213,223,206,221,180,232,106,78,250,157,17,134,202,33,255,8,247,130,
5861,171240,11,A, ,15,18-Oct-2017,12:41:42,,,,,,,0,18-Oct-2017,12:41:42,,,,,,,,,,40,123,150,228,96,138,2,245,128,0,0,,,,,,,,,,,,,,,,,,,,,
5861,171240,15,P, ,16,18-Oct-2017,17:22:29,,,,,,,0,18-Oct-2017,17:22:29,,,,,,,,,,45,65,178,164,32,111,1,5,10,120,11,190,52,140,0,,,,,,,,,,,,,,,,,
5861,171240,19,K, ,17,18-Oct-2017,19:47:00,,,,,,,0,18-Oct-2017,19:47:00,,,,,,,,,,65,209,166,164,110,129,0,0,0,0,0,66,131,0,4,8,0,32,0,,,,,,,,,,,,,
5861,171240,27,R, ,18,18-Oct-2017,20:15:08,,,,,,,0,18-Oct-2017,20:15:08,,,,,,,,,,119,175,198,173,224,197,199,22,243,191,30,169,6,103,154,7,119,226,58,78,134,137,136,195,74,128,4,,,,,
5861,171240,27,A, ,19,19-Oct-2017,01:16:05,,,,,,,0,19-Oct-2017,01:16:05,,,,,,,,,,119,175,198,164,39,144,24,213,229,227,45,28,1,65,235,158,226,207,240,40,44,250,41,223,93,3,93,,,,,
5861,171240,7,K, ,20,19-Oct-2017,08:41:12,,,,,,,0,19-Oct-2017,08:41:12,,,,,,,,,,20,95,134,165,32,222,120,,,,,,,,,,,,,,,,,,,,,,,,,
5861,171240,19,A, ,21,19-Oct-2017,10:46:28,,,,,,,0,19-Oct-2017,10:46:28,,,,,,,,,,65,209,166,164,110,129,0,0,0,0,0,66,131,0,4,24,1,96,0,,,,,,,,,,,,,
