DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171240,171240,Mk10,Strong,06-Jun-2017,15:08:23,06-Jun-2017,15:08:24
171240,171240,Mk10,Strong,30-Nov-2017,21:53:48,30-Nov-2017,21:53:50
