DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
176769,176769,Mk10,22:43:02 06-Aug-2018,Argos,3,47.6776,-122.1277,197,272,141,93,,,,,,
176769,176769,Mk10,00:08:32 07-Aug-2018,Argos,3,47.6757,-122.1382,208,401,107,122,,,,,,
176769,176769,Mk10,00:23:02 07-Aug-2018,Argos,3,47.6794,-122.1293,159,339,74,95,,,,,,
176769,176769,Mk10,01:15:20 07-Aug-2018,Argos,2,47.6776,-122.1423,328,582,184,164,,,,,,
176769,176769,Mk10,01:46:32 07-Aug-2018,Argos,3,47.6775,-122.1354,127,226,71,101,,,,,,
176769,176769,Mk10,01:46:32 07-Aug-2018,Argos,3,47.6775,-122.1354,127,226,71,101,,,,,,
176769,176769,Mk10,01:47:02 07-Aug-2018,Argos,3,47.6768,-122.1366,148,488,44,78,,,,,,
176769,176769,Mk10,02:06:32 07-Aug-2018,Argos,A,47.6780,-122.1388,969,1549,605,63,,,,,,
176769,176769,Mk10,19:45:36 27-Nov-2018,Argos,A,18.3828,-144.7388,,,,,,,,,,
176769,176769,Mk10,20:21:36 27-Nov-2018,Argos,2,21.3649,-157.9622,308,611,154,110,,,,,,
176769,176769,Mk10,02:49:42 16-Mar-2019,Argos,2,21.6172,-158.0851,324,1416,74,76,,,,,,
176769,176769,Mk10,04:20:05 16-Mar-2019,Argos,B,21.6056,-158.0876,1340,1618,1108,94,,,,,,
176769,176769,Mk10,05:19:20 16-Mar-2019,Argos,0,21.3936,-157.9498,5395,6858,4244,46,,,,,,
176769,176769,Mk10,06:45:35 16-Mar-2019,Argos,0,21.3352,-157.9049,5752,171267,193,77,,,,,,
176769,176769,Mk10,06:52:20 16-Mar-2019,Argos,B,21.3351,-157.9544,3170,23109,434,64,,,,,,
176769,176769,Mk10,07:29:50 16-Mar-2019,Argos,B,21.3469,-157.9176,3104,50830,189,67,,,,,,
176769,176769,Mk10,08:33:35 16-Mar-2019,Argos,B,21.3165,-157.8821,3217,5897,1754,67,,,,,,
176769,176769,Mk10,02:39:40 17-Mar-2019,Argos,3,21.3144,-157.9946,195,603,63,90,,,,,,
176769,176769,Mk10,04:47:20 17-Mar-2019,Argos,3,21.3147,-157.9947,233,1062,51,103,,,,,,
