DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
176769,176769,Mk10,Strong,06-Aug-2018,22:40:32,06-Aug-2018,22:40:33
176769,176769,Mk10,Strong,07-Aug-2018,02:06:32,07-Aug-2018,02:06:33
