DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
176769,176769,Mk10,,73,297,93,2,651,,,,,14,22:40:33 06-Aug-2018,00:03:58 10-Aug-2019,368,22:40:32 06-Aug-2018,00:00:00 06-Aug-2019,364,,,
