DeployID,Ptt,Instr,Count,Date,Disposition,Code
234080,234080,Mk10,31,23:00:00 15-Aug-2023,dry,0
234080,234080,Mk10,21,00:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,01:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,02:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,03:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,04:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,05:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,06:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,07:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,08:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,09:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,10:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,11:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,12:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,13:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,14:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,15:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,16:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,17:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,18:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,19:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,20:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,21:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,22:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,21,23:00:00 16-Aug-2023,neither,2
234080,234080,Mk10,15,00:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,01:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,02:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,03:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,04:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,05:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,06:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,07:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,08:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,09:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,10:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,11:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,12:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,13:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,14:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,15:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,16:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,17:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,18:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,19:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,20:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,21:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,22:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,15,23:00:00 17-Aug-2023,neither,2
234080,234080,Mk10,14,00:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,01:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,02:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,03:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,04:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,05:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,06:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,07:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,08:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,09:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,10:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,11:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,12:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,13:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,14:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,15:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,16:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,17:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,18:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,19:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,20:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,21:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,22:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,14,23:00:00 18-Aug-2023,neither,2
234080,234080,Mk10,9,00:00:00 19-Aug-2023,neither,2
234080,234080,Mk10,9,01:00:00 19-Aug-2023,neither,2
