Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
234080,15-Aug-2023,23:05:00,35,-35999.000000,31,0,0,5,,,,,,,,,,,,,,,15,32,13176,,,,26,32449,,,,29,14756,,,,28,14348,,,,10,19759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234080,15-Aug-2023,23:15:01,14,-35999.000000,32,0,1,4,,,,,,,,,,,,,,,15,32,26220,,,,26,15948,,,,29,6179,,,,16,32736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234080,15-Aug-2023,23:16:01,14,-35999.000000,33,0,1,4,,,,,,,,,,,,,,,15,32,21142,,,,29,31705,,,,26,11343,,,,16,29774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234080,16-Aug-2023,00:07:20,13,-35999.000000,34,0,0,7,,,,,,,,,,,,,,,15,32,16456,,,,18,19560,,,,26,9412,,,,29,31088,,,,31,4572,,,,28,17442,,,,27,13912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234080,16-Aug-2023,00:10:01,13,-35999.000000,35,1,0,7,,,,,,,,,,,,,,,15,32,23391,,,,29,1478,,,,27,5482,,,,18,4395,,,,28,1740,,,,31,24178,,,,26,22398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234080,16-Aug-2023,02:13:41,15,-35999.000000,36,1,0,4,,,,,,,,,,,,,,,15,16,27220,,,,26,22540,,,,4,25103,,,,18,9306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234080,16-Aug-2023,04:21:36,11,-35999.000000,37,1,0,7,,,,,,,,,,,,,,,15,16,9911,,,,27,4118,,,,8,31734,,,,7,29658,,,,21,18177,,,,26,8357,,,,10,16450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234080,16-Aug-2023,06:24:41,14,-35999.000000,38,1,0,7,,,,,,,,,,,,,,,15,21,28241,,,,2,5342,,,,8,3257,,,,3,18876,,,,16,18916,,,,27,4567,,,,1,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234080,16-Aug-2023,08:33:12,9,-35999.000000,39,1,0,7,,,,,,,,,,,,,,,15,1,16514,,,,2,21997,,,,8,30563,,,,21,26171,,,,22,30605,,,,4,12880,,,,3,28848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234080,16-Aug-2023,11:02:47,12,-35999.000000,40,2,0,7,,,,,,,,,,,,,,,15,9,17338,,,,19,19783,,,,20,608,,,,6,31759,,,,17,16669,,,,22,29810,,,,4,27260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
