DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
234080,234080,Mk10,DS,15,10,3,,,13:10:48 15-Aug-2023,NN,1,13.6040,144.9443,13.6040,144.9443,40,,401677609,-123
234080,234080,Mk10,DS,10,6,1,,,13:15:24 15-Aug-2023,O3,2,13.5937,144.9084,13.5937,144.9084,56,,401677614,-132
234080,234080,Mk10,DS,8,0,1,15,15,18:22:30 15-Aug-2023,SR,0,13.5971,144.9174,13.5971,144.9174,58,,401677619,-133
234080,234080,Mk10,DS,2,0,0,15,15,19:01:12 15-Aug-2023,A1,B,13.6043,144.9008,13.6043,144.9008,8,,401677617,-133
234080,234080,Mk10,DS,2,0,0,207,207,20:01:12 15-Aug-2023,SR,B,13.6086,144.8932,13.6086,144.8932,8,,401677617,-126
234080,234080,Mk10,DS,1,0,0,,,20:36:07 15-Aug-2023,A1,B,13.6134,144.8959,13.6134,144.8959,7,,401677625,-125
234080,234080,Mk10,DS,1,0,0,,,20:46:25 15-Aug-2023,CS,B,13.6126,144.8924,13.6126,144.8924,8,,401677612,-127
234080,234080,Mk10,DS,1,0,0,,,21:14:30 15-Aug-2023,NK,B,13.6136,144.8909,13.6136,144.8909,6,,401677611,-125
234080,234080,Mk10,DS,27,15,0,,,22:00:33 15-Aug-2023,NP,3,13.6356,144.8867,13.6356,144.8867,57,,401677623,-126
234080,234080,Mk10,DS,1,0,0,,,22:42:18 15-Aug-2023,MB,B,13.6436,144.8823,13.6436,144.8823,8,,401677625,-130
234080,234080,Mk10,DS,1,0,0,,,22:53:24 15-Aug-2023,NK,B,13.6420,144.8832,13.6420,144.8832,6,,401677623,-123
234080,234080,Mk10,DS,1,0,0,,,00:09:54 16-Aug-2023,NN,B,13.6540,144.8755,13.6540,144.8755,8,,401677626,-124
234080,234080,Mk10,DS,2,0,0,340,340,00:21:43 16-Aug-2023,MB,B,13.6523,144.8778,13.6523,144.8778,6,,401677627,-130
234080,234080,Mk10,DS,1,0,0,,,01:19:08 16-Aug-2023,MC,,,,,,,,401650000,
234080,234080,Mk10,DS,1,0,0,,,01:35:06 16-Aug-2023,O3,B,13.6648,144.8698,,,8,,401677631,-124
234080,234080,Mk10,DS,2,0,0,37,37,03:06:23 16-Aug-2023,O3,B,13.6514,144.8522,13.6514,144.8522,8,,401677624,-132
234080,234080,Mk10,DS,1,0,1,,,08:17:25 16-Aug-2023,A1,B,13.5688,144.8659,13.5688,144.8659,8,,401677641,-137
234080,234080,Mk10,DS,1,0,0,,,08:22:22 16-Aug-2023,NK,B,13.5637,144.8745,13.5637,144.8745,6,,401677627,-129
234080,234080,Mk10,DS,1,0,0,,,08:22:22 16-Aug-2023,SR,B,13.5647,144.8677,13.5647,144.8677,,,401677618,-127
234080,234080,Mk10,DS,6,0,0,89,14,10:00:44 16-Aug-2023,NK,3,13.5567,144.8047,13.5567,144.8047,58,,401677614,-121
234080,234080,Mk10,DS,1,0,0,,,10:05:13 16-Aug-2023,SR,B,13.5567,144.8034,13.5567,144.8034,6,,401677613,-132
234080,234080,Mk10,DS,1,0,0,,,10:50:48 16-Aug-2023,NP,B,13.5566,144.7904,13.5566,144.7904,8,,401677612,-118
234080,234080,Mk10,DS,1,0,1,,,10:50:48 16-Aug-2023,MC,B,13.5567,144.7904,13.5567,144.7904,8,,401677613,-128
234080,234080,Mk10,DS,1,0,0,,,11:19:05 16-Aug-2023,NN,B,13.5566,144.7867,13.5566,144.7867,6,,401677612,-129
234080,234080,Mk10,DS,1,0,0,,,11:31:46 16-Aug-2023,MB,B,13.5498,144.7959,13.5498,144.7959,6,,401677604,-132
234080,234080,Mk10,DS,3,0,1,284,207,12:19:22 16-Aug-2023,MC,A,13.5301,144.7973,13.5301,144.7973,7,,401677615,-119
234080,234080,Mk10,DS,2,0,0,264,264,19:24:45 16-Aug-2023,SR,B,13.4826,144.7180,13.4826,144.7180,8,,401677618,-122
234080,234080,Mk10,DS,3,0,1,232,181,20:07:45 16-Aug-2023,CS,A,13.4772,144.7199,13.4772,144.7199,8,,401677615,-124
