DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
178574,178574,,Mk10,12:00:00 11-Sep-2019,,,,0.0,29.5,Status
178574,178574,,Mk10,11:00:00 20-Sep-2019,,,,0.0,29.5,Status
178574,178574,,Mk10,19:00:00 29-Sep-2019,,,,0.0,29.3,Status
178574,178574,,Mk10,00:00:00 01-Oct-2019,,,,0.0,29.9,Status
178574,178574,,Mk10,00:00:00 02-Oct-2019,,,,0.0,30.0,Status
178574,178574,,Mk10,08:00:00 09-Oct-2019,,,,0.0,29.4,Status
178574,178574,,Mk10,00:00:00 19-Oct-2019,,,,0.0,29.0,Status
178574,178574,,Mk10,07:00:00 31-Oct-2019,,,,0.0,29.5,Status
178574,178574,,Mk10,10:00:00 01-Nov-2019,,,,0.0,29.0,Status
178574,178574,,Mk10,20:00:00 01-Nov-2019,,,,0.0,28.8,Status
178574,178574,,Mk10,21:00:00 02-Nov-2019,,,,0.0,28.8,Status
178574,178574,,Mk10,11:00:00 13-Nov-2019,,,,0.0,29.4,Status
178574,178574,,Mk10,19:00:00 22-Nov-2019,,,,0.0,28.5,Status
178574,178574,,Mk10,22:00:00 25-Nov-2019,,,,0.0,28.8,Status
178574,178574,,Mk10,11:00:00 05-Dec-2019,,,,0.0,28.5,Status
178574,178574,,Mk10,13:00:00 07-Dec-2019,,,,0.0,28.3,Status
178574,178574,,Mk10,21:00:00 09-Dec-2019,,,,0.0,28.6,Status
178574,178574,,Mk10,23:00:00 15-Dec-2019,,,,0.0,28.0,Status
178574,178574,,Mk10,10:00:00 18-Dec-2019,,,,0.0,28.2,Status
178574,178574,,Mk10,22:00:00 23-Dec-2019,,,,0.0,27.8,Status
178574,178574,,Mk10,19:00:00 01-Jan-2020,,,,0.0,27.6,Status
