DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
152580,152580,Mk10,Strong,25-Aug-2015,20:02:19,25-Aug-2015,20:02:20
152580,152580,Mk10,Strong,23-Sep-2016,21:19:49,23-Sep-2016,21:20:13
