DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
152577,152577,Mk10,Strong,25-Aug-2015,19:08:21,25-Aug-2015,19:08:22
152577,152577,Mk10,Strong,22-Apr-2016,19:57:52,22-Apr-2016,19:57:57
